,InChIKey,CanonicalSMILES,Status,Confidence Score
122,LJOCIHRQARKISZ-UHFFFAOYSA-N,CS(=O)(=O)CCNC1=NC(=CS1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,-1,0.5681818181818182
123,LJGZGWLYDULDPC-UHFFFAOYSA-N,COC1CC=C(C(=C1)COC2=CC(=C(C=C2)O)C(=O)O)OC,1,1.0
124,KGBUGQNGTLMMHA-UHFFFAOYSA-N,COC1CC=C(C(=C1)COC2=CC(=C(C=C2)O)C(=O)OC)OC,1,1.0
125,RZBXGNUKPJTWLR-UHFFFAOYSA-N,C1CC(N(C1)CC2=CC=C(O2)C3=CC4=C(C=C3)N=CN=C4NC5=CC=C(C=C5)OCC6=CC=CC=C6)C(=O)N,-1,0.5681818181818182
126,VKLUVQDVSIZWJX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCNC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
127,AVCVEZQZXXKVIX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCC(C3)O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
128,IXOQQNFDVYLHBZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCOC3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
129,VSEAYGHUZUHDJU-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=C(C=C3)OC)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
130,JVWRWRBDOKNZOY-UHFFFAOYSA-N,CCN(CC)C(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
131,ZABCFUQGJGBKQD-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCC(CC3)CO)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
132,CAPIXEHJDZREBF-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN(CCO)CCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
133,SQBQRXMAIZTRQB-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=C(C=C3)Cl)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
134,KKWHUFLPQXUGDF-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCNC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
135,HUBRLGWVHNTZMK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCN(CC3)C(=O)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
136,YOOHWZGXGQGQNV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC(=CC=C3)OC)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
137,LCHZKINRFQRYBT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=C(C=C3)OC)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
138,FECTUIFYIULKKU-UHFFFAOYSA-N,CCOCCNC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
139,CIYYUESCCXMSTO-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCC(CC3)O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
140,OCFIXZXQEQCZBS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
141,HBNNFBHEXBWEBL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCCCCCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
142,OOJLXAFZRPMGKG-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
143,CMAHBOISYJYTPU-UHFFFAOYSA-N,CCCCNC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
144,JGSBWOANWLXBMV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCOCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
145,IXWIKQYUSKIFHI-UHFFFAOYSA-N,CCNC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
146,YAVNQWDKEUZNPP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
147,YHZDSSQZIMJHOS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3CC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
148,BCZAFCNYLSLUQI-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCN(CC3)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
149,GAHMKNBXVWLWLX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3CCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
150,HOSHHQLOVFNOSS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC(CO)O)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
151,XXUNHWISXGYWAZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
152,FCCWEWCBWZGARW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
153,FMHRXEDSPDJJTI-UHFFFAOYSA-N,CNC(=O)NCCNC1=NC=CC(=C1)C2=NC(=NC=C2)NC3=CC(=CC=C3)Cl,-1,0.5681818181818182
154,NBYGAGVGVRHCHX-UHFFFAOYSA-N,CC(=O)NCCNC1=NC=CC(=C1)C2=NC(=NC=C2)NC3=CC(=CC=C3)Cl,-1,0.5681818181818182
155,UUBZCVWMVWNIPX-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCN4C=CN=C4,-1,0.5681818181818182
156,SLNKYQQNEGAQAH-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCC(=O)NO,-1,1.0
157,ORLZQZFZYSKNGH-UHFFFAOYSA-N,CC(CNC1=NC=CC(=C1)C2=NC(=NC=C2)NC3=CC=CC(=C3)C(F)(F)F)O,-1,0.5681818181818182
158,MNAANNPEYMXUPW-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCC(=N)N,-1,0.5681818181818182
159,NDGLKWHLLATDDK-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCC(=O)N)C(F)(F)F,-1,0.5681818181818182
160,YKQVZWVZZVEJIQ-UHFFFAOYSA-N,CCOC(=O)CCNC1=NC=CC(=C1)C2=NC(=NC=C2)NC3=CC=CC(=C3)C(F)(F)F,-1,0.5681818181818182
161,JIHLIFKXZUZHNA-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCC(=O)O)C(F)(F)F,-1,0.5681818181818182
162,VGPHIQUDJHNEBL-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)OC3=CC=CC=C3,1,1.0
163,MVKUOKAPFPRHEP-DHDCSXOGSA-N,C1=CC=C(C=C1)CCCNC(=O)C(=CC2=CC(=C(C(=C2)I)O)O)C#N,-1,0.5681818181818182
164,CROLVYQOEOEQGE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
165,XLLYZJUEMUNWFK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=C(C=C3)Cl)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
166,ZTEKSDICRMSRLL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC(=CC=C3)Cl)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
167,QKZMJFVIURBMHM-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=CC=C3Cl)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
168,IDGTWPMYRNVQFX-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)N3C4=C(C=CC(=C4)N)C=N3,1,1.0
169,ILZRJSQVNFFNAD-UHFFFAOYSA-N,CCOC(=O)C1=C(N2C(=C1C)C(=C(C=N2)C#N)N3C4=C(C=CC(=C4)N)C=N3)C,1,1.0
170,SOKMVXCZHIACGF-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=C(C=C(C=C3)Cl)I,-1,0.5681818181818182
171,RNAHZLFEERIBII-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=C(C=C(C=C3)Br)F,-1,1.0
172,IYTHNMUOSPPOEZ-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC4=C(C=C3)N(N=C4)CC5=CC=CC=C5,-1,0.5227272727272727
173,AOJICWWLLXRKDB-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)OC3=CC4=C(C=C3)NC(=C4)C,-1,0.5227272727272727
174,HUXNCFUMPUHHBI-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC4=C(C=C3)NC(=C4)C,-1,0.5227272727272727
175,AWNGBFIYCSKJHJ-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)N3C4=CC=CC=C4C=N3,1,0.9318181818181818
176,AUQYBWZUDLHRGG-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)N3C=CN=C3,1,1.0
177,ZXQSPQKIWZXEJE-UHFFFAOYSA-N,CCOC(=O)C1=C(N2C(=C1C)C(=C(C=N2)C#N)N(C)C)C,1,1.0
178,NUXNJIAYAHBBBV-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)OC3=C(C4=C(C=C3)NC(=C4)C)F,-1,0.5227272727272727
179,KDBXGKGMORGULU-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=C(C=CC(=C3)C(=O)NOC)F,-1,1.0
180,CJUVXUAJWPCQPF-UHFFFAOYSA-N,CCOC(=O)C1=C(N2C(=C1C)C(=C(C=N2)C#N)NC3=CC4=C(C=C3)C=NN4)C,1,1.0
181,ATKSIZIIRKSCOH-UHFFFAOYSA-N,CCOC(=O)N1CCN(CC1)C(=O)C2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
182,HHSKUORHCCCQPF-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCC3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
183,YVFJFIQHVUDBRX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCCN3CCCC3=O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
184,GABLGKBRYMKCCK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3CCCO3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
185,OFKLJRNWCXFWHK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=CS3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
186,CYTIBJXJTNWMMM-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCCC(C3)C(=O)N)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
187,NEKPYDLDRWRPQD-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC4=C3CCCC4)OC,-1,0.5681818181818182
188,PFAKYMMWONGVSE-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCC(=O)NO,-1,1.0
189,DWONQUFPPNQJSE-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCNC(=O)CN,-1,0.5681818181818182
190,VFOSNVMZLZICNA-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCOP(=O)(O)O,-1,0.5681818181818182
191,PUIMHVNNRWDQRY-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCOP(=O)(O)O)C(F)(F)F,-1,0.5681818181818182
192,HJSOZYJEMCJCQD-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCOP(=O)(O)O,-1,0.5681818181818182
193,UEYPHJWMKNIOPO-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCC(=O)NO)C(F)(F)F,-1,1.0
194,GBTHVZBBMOVMTI-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCOP(=O)(O)O)C(F)(F)F,-1,0.5681818181818182
195,DYHMPDNNAVEBLR-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)C(=O)C4=CC=C(C=C4)F)Cl)OC,-1,0.5681818181818182
196,ANEGWORULZVTSS-UHFFFAOYSA-N,CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)OCC4=CC=NC=C4,-1,0.5681818181818182
197,DLSKSUGYFJKOKE-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)C(=O)C4=CC=C(C=C4)Cl)Cl)OC,-1,0.5681818181818182
198,REAQUNXUWXXIIU-UHFFFAOYSA-N,C1CN2CCC1C(C2)NC3=NC=C4C(=N3)C(=NC=N4)NC5=CC(=C(C=C5)F)Cl,-1,0.5681818181818182
199,VGDXYENFWAGSGV-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(=O)C#CC2=CC=CC=C2C3=CC=CC=C3)OC,1,1.0
200,DFPGEZCMCGTKAL-IBGZPJMESA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(CO)O)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
201,VCSHGEYNKGFRJN-RXFWQSSRSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3CCCCC3O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
202,DFPGEZCMCGTKAL-LJQANCHMSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(CO)O)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
203,KNDZRNVTXVLGFT-MRXNPFEDSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(C)O)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
204,UBUXTVUXHUSYOK-JOCHJYFZSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCC3CCC(=O)O3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
205,ZTAXKHIVCLEBMV-HSZRJFAPSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3CCCO3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
206,JXPFGUJAUOCWET-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCN3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
207,PEZZAMJTUXEUBD-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCN3CCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
208,OSSLBIDZXZZSFW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC#N)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
209,WDTBOPJTPBOYRW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=CC=C3Cl)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
210,LYZBXSWAKSTPBB-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)C2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
211,WJUVFSXRFLPKPO-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC(=CC=C3)Cl)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
212,PDHQNWOQLXPVIY-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NC3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
213,SNTNRCSRTIXQTJ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC(=O)N)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
214,SKMZIOHBJXFYEA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
215,PJOLJSBNBSUBTG-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N(CCO)CCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
216,RJRSUORIDGJZRE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCN(C(C)C)C(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
217,ZVLVTMXIQDIJGQ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)N(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
218,WBRKQKONRMBEAL-UHFFFAOYSA-N,CCN1CCCC(C1)NC(=O)C2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
219,NUPWAKWBUGRCIE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCl)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
220,RZRBEGBBFCKNJD-UHFFFAOYSA-N,CCCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
221,CUSYAGLQFPADQT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCN(CC3)C4=CC=CC=C4)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
222,PWMOQVVFKXGRQF-UHFFFAOYSA-N,COCC1=C2C(=C(C=NN2C=C1C(=O)O)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
223,WEMMLWMTYXWFRU-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCC3=CN=CN3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
224,LZAATKSDNUKJQP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)N)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
225,JUMRERPUKXPUPV-UHFFFAOYSA-N,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC3=C(C=NN4C3=C(C(=C4)C(=O)O)CO)C#N,-1,0.5681818181818182
226,AHLAAUCACISKNG-UHFFFAOYSA-N,CCCCOCCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
227,NHMMPWOMKZSUPW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OC(C)(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
228,ZYCLVCQOXKCNMS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CNC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
229,ZFUJBRUVGZGQRM-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=C(C=C3)NC(=O)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
230,KTKIYJRZWWBSSL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCNC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
231,WRJIMUCDZBRBAX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3CCN(C3)CC4=CC=CC=C4)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
232,MBGRCOMFBOKIGS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3CCN(CC3)CC4=CC=CC=C4)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
233,SBLBZSAYCVTPSZ-UHFFFAOYSA-N,COCC1=C2C(=C(C=NN2C=C1NC(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
234,PVDZRWNNKAOABG-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCCC(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
235,SFFXICSFVVEPMP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
236,AFEZWJKIPYCRJX-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CN=C(C=C3)OC4=CC=C(C=C4)Br,-1,1.0
237,ATPSRNNYOFPIPG-UHFFFAOYSA-N,CCCCC1=CC=C(C=C1)NC2=C(C=NN3C2=C(C(=C3)C(=O)OCC)C)C#N,-1,0.5681818181818182
238,SOQLWWPLUWIARJ-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=CC(=C3)C(=O)C4=CC=CC=C4,-1,0.5681818181818182
239,WLARXCZZCZJACA-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CN=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
240,DCDSKHUAZCQILJ-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)C(C)(C)C,-1,0.5681818181818182
241,HPNPRBGZFSHMGF-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=NC=CC=N4,-1,0.5681818181818182
242,KEENOBGHKHQPRD-UHFFFAOYSA-N,CCN(CC)C1=C(C=NN2C1=C(C(=C2)C(=O)OCC)C)C#N,1,1.0
243,BDDOOOCXZSFESK-UHFFFAOYSA-N,CCN1C2=C(C=C(C=C2)NC3=C(C=NN4C3=C(C(=C4)C(=O)OCC)C)C#N)C5=CC=CC=C51,-1,0.5227272727272727
244,YKJXTRBKKBLZOS-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC4=C(C=C3)C=NN4,1,1.0
245,XDQODKMPSPGMGB-UHFFFAOYSA-N,CCOC(=O)CCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
246,QSXKLUZDYFCHCE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)N3CCN(CC3)CC4=CC=CC=C4)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
247,QRSLRFUHTXGQIX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCCN3C=CN=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
248,DZKSVRSLSAOKRA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
249,JLNMFQDVUDTVEJ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
250,YZBPMVVVULZQLV-UHFFFAOYSA-N,CCN(CC)CCNC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
251,YHTNQOTUFBNNQE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCCCN3CCOCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
252,SYXYRYXJAIBILG-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=CC4=CC=CC=C43)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
253,PKKMVNHQFTWBQM-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=NC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
