	Sample: GSM3024567	Sample: GSM3024568	Sample: GSM3024569	Sample: GSM3024570	Sample: GSM3024571	Sample: GSM3024572
Gene: SV2B	-0.9572892007307728	-1.0229468876686225	-1.0189355619268348	1.0170557149576245	0.9998116487704791	0.9823042865981262
Gene: HSPB2-C11ORF52	1.0463767237406776	0.9363211118823208	1.0082010254908005	-0.8736507946342237	-1.119013689579742	-0.9982343768998343
Gene: RIPPLY2	-1.2524440807623405	-1.0071756825009008	-0.7017027288296421	0.9846240396397032	1.0151947481385306	0.9615037043146496
Gene: PCDHA12	-1.0775083814868085	-0.9391420520395101	-0.9794947372009971	1.0329738257176346	0.9396204240189847	1.0235509209906966
Gene: COX7A1	0.9959377573528295	0.9782339540924744	1.0175927126799438	-1.1145414053881504	-0.8628298813921942	-1.0143931373449013
Gene: SCG3	-0.9494769564287153	-0.9951863067556733	-1.0538457328959365	1.0147059868253283	1.0003117914876052	0.9834912177673917
Gene: COL6A2	1.0078173628766527	0.9786294141824655	1.0133546094624433	-0.9930631214165965	-1.0070753993085566	-0.99966286579641
Gene: INSM1	-0.9323645729411529	-1.0397903844040284	-1.0243869964020473	1.0414404268422892	0.9308903502893082	1.0242111766156308
Gene: TRPC5	-0.7912036407145233	-1.2226547328692687	-0.9623693824134325	1.0035658178516718	0.993929095199338	0.9787328429462144
Gene: CACNG5	-1.1858096677514331	-0.9548777916207055	-0.8436143009114836	0.9934744626322594	1.0244874669019175	0.9663398307494451
Gene: C3	-1.036642514061083	-0.9772479216393712	-0.9855127071281624	1.004954636382911	1.0089983383742651	0.9854501680714404
Gene: DSC3	1.000627614633441	1.019952472067156	0.978337973660493	-0.9908170147689355	-0.9631672778099457	-1.0449337677822081
Gene: PAX7	0.9684824804944513	1.0062133967198765	1.0013353882324454	-0.9531794770186355	-0.7964980794399374	-1.2263537089881995
Gene: MAST1	-0.9941575707921677	-1.0796447197455301	-0.9229871107866864	1.0013963092318965	1.0138432601915894	0.9815498319008986
Gene: HSFY2	-0.9995255869630192	-0.9995255869630192	-0.9995255869630192	0.9601493439814367	0.9781900977498961	1.0602373191577257
Gene: AMER2	-0.9903190878585095	-1.0309320061449863	-0.9783170903356164	1.0113172715467038	0.9919455656158801	0.9963053471765265
Gene: CAV3	1.010684902614366	0.9956993835050533	0.9898739238677441	-1.0230569667456164	-0.9034103283468998	-1.0697909148946478
Gene: IGHV4-59	-1.1230391868246121	-1.1230391868246121	-0.7267849428726944	0.9447873659085958	1.0235358439516424	1.0045401066616801
Gene: LGALS12	-0.967369125696245	-1.239653818774317	-0.7636981975400814	1.0308322093550732	0.9667142992793363	0.9731746333762336
Gene: VSTM2A	-1.0627519420093026	-0.8518880308950503	-1.0771032939472944	0.9709113392445603	1.018898836234038	1.0019330913730498
Gene: COL5A1	0.9996156145402355	0.9805875352988102	1.018760217176769	-1.0140555309914587	-0.9530448455029362	-1.0318629905214207
Gene: OTOS	-0.971045785896838	-1.1961775635530851	-0.7995159469233697	0.8010539028147918	1.0723641088901945	1.0933212846683058
Gene: CHRNG	0.9950811299783834	0.9795176889257177	1.0234856609680332	-1.0624478661442371	-0.986469381349717	-0.9491672323781813
Gene: HTRA3	1.0016533134638506	0.9708934196879271	1.0260896703427482	-0.948418435942268	-1.0240580848162797	-1.026159882735978
Gene: KCNJ10	-0.9652238826356819	-0.8629096908765529	-1.1598881601162079	0.9783816096121258	0.9745554808290277	1.0350846431872898
Gene: IGHV3-21	-1.0719345451696205	-0.8419518315405597	-1.0719345451696205	1.0797391574212356	1.0259081610313476	0.8801736034272178
Gene: RIMS2	-0.9972464208814789	-0.9563776496771846	-1.0451736121029644	1.0103084328168477	0.9757296309215014	1.012759618923278
Gene: MNX1	-0.8496431588234541	-1.013531379260412	-1.1236457284724157	1.088440775496859	0.9204212297271678	0.9779582613322548
Gene: KLHL38	0.9460743032553164	1.0447384719998172	1.0028719753946371	-0.9020190556219196	-0.9886416234131845	-1.1030240716146666
Gene: IGKV4-1	-1.0006831056620116	-0.9962724622716412	-0.9966273275573864	1.1274355766272623	0.918164171989714	0.9479831468740624
Gene: KRT15	0.9923290914291055	0.999060540259846	1.0003876430766012	-0.9243102503658116	-1.1451475762971939	-0.9223194481025462
Gene: IGKV3-11	-0.995535996162811	-0.995535996162811	-0.995535996162811	1.1650003309364114	0.9828150811062196	0.838792576445802
Gene: DEFA1B	1.085319836821582	1.329098047541481	-1.2356981250849686	-1.2356981250849686	0.0337925809166382	0.023185784890235817
Gene: CTXN2	-0.8448451634716369	-1.0715515028906593	-1.0715515028906593	0.9078023052164893	1.0070353029133576	1.0731105611231084
Gene: SLX1B	-1.9667191192796547	-0.16948548436203362	-0.31293921623831217	0.826845326928315	0.8648159429026178	0.7574825500490681
Gene: RP11-771F20.1	-1.0714762264588282	-1.0714762264588282	-0.8405068550904088	1.0418259880263496	0.8545104803303549	1.0871228396513606
Gene: RESP18	-0.9212831566878971	-1.1485937568073628	-0.9172063377197757	1.0195593727003267	1.0721526637400343	0.8953712147746744
Gene: CDY4P	-0.9978955621766135	-0.9978955621766135	-0.9978955621766135	1.1062495751557742	1.0054267145328921	0.8820103968411741
Gene: FGFR4	1.0042988714049674	0.9886673944425584	0.9911326009498257	-1.0800674209922783	-0.7902083989040252	-1.1138230469010475
Gene: TNN	1.0061843921309972	0.9791495235007418	0.9953398001043696	-1.1858426992104782	-0.7943966610152611	-1.0004343555103707
Gene: LGALS7B	0.9844355026119864	1.0255483510237724	0.9892352369278765	-1.010094141998149	-0.9633233903656854	-1.0258015581998012
Gene: SIX1	1.0022321498232034	0.9726742899047585	1.0196812970564872	-1.0073358190081174	-0.8926929329684403	-1.0945589848078914
Gene: OR2B6	-0.974398971291687	-1.2021350139736515	-0.8008849203817429	1.0397794681400632	0.9157313020672437	1.0219081354397745
Gene: TRIM15	-1.2431310695166777	-0.3488566023218792	-1.2431310695166777	0.9877293764878009	1.1533861114547488	0.6940032534126849
Gene: ACAN	0.9994970766544213	0.9935821324122395	1.0000081486433468	-0.8625113090155225	-1.0557765906397618	-1.0747994580547242
Gene: OR2H1	-0.9977851152390157	-0.9977851152390157	-0.9977851152390157	1.0274270756034918	1.0952833545239056	0.8706449155896497
Gene: RP11-365D9.1	-0.9498060402603747	-1.185273781708199	-0.8470260195014362	1.0145026695247636	0.9110187481252447	1.0565844238200015
Gene: CCL18	-0.9992741418639949	-0.9992741418639949	-0.9992741418639949	0.9269114860287773	1.0148083698330421	1.0561025697301656
Gene: ADAM33	1.0107420955996844	0.9750961886516654	0.9975585927900141	-0.785747955157705	-1.0879973641970357	-1.1096515576866237
Gene: TTLL6	-0.949806147222357	-1.1858876974545602	-0.8467582032259823	1.0684101068999434	0.9319135561690653	0.9821283848338905
Gene: LINC00634	-0.9180865188466952	-0.9136181683139881	-1.1471826407467338	1.050235838871188	0.8167666463953607	1.111884842640868
Gene: ACSL6	-0.9360942136844574	-1.045334589124335	-1.0168670553459367	1.0023131216312082	1.0117659026415469	0.9842168338819742
Gene: MT1F	-1.214892912490723	-0.7736004416350887	-0.9848077654003274	1.068082713322602	0.9535998902553461	0.9516185159481914
Gene: RAB39A	-1.0819572246116773	-0.971806528400229	-0.9434713948217265	0.9888013503891744	0.9944421165660824	1.0139916808783749
Gene: AHSP	0.9148425527926485	0.9770132011477374	0.9642506569220136	-0.46671490415698835	-1.5158735009381374	-0.8735180057672737
Gene: KIF21B	-1.0155133082650367	-0.9844603348976565	-0.9996881655877833	0.9768025639020808	1.0173932728808326	1.0054659719675634
Gene: TRIM29	1.00227884640001	0.9784661454447303	1.0137050588200713	-1.0159032695821475	-1.0918892625743886	-0.8866575185082756
Gene: FAM19A4	-1.063568975977106	-0.8790187116278729	-1.0518962134022276	0.9798600871166189	0.9977948668218863	1.0168289470687022
Gene: EDNRA	0.9917744325158077	1.0018734076068603	1.0044781569427952	-0.9358409012060226	-1.0571106215094244	-1.0051744743500155
Gene: TUBBP9	-0.9997009686453038	-0.9997009686453038	-0.9997009686453038	1.0444360274428497	0.9944507040604074	0.9602161744326551
Gene: AC026369.1	-1.1220109448349402	-1.112607948408404	-0.7367387557527061	1.0882685764997502	0.9807253766342406	0.902363695862059
Gene: KCNH7	-0.9601221539462552	-0.9475449500743652	-1.0890899073322773	1.002705988137572	1.015303238451514	0.9787477847638112
Gene: VGLL2	0.974882688812624	0.9989586548187899	0.9954482632599326	-0.7890038449610234	-1.2653827665328672	-0.9149029953974547
Gene: C19ORF33	1.0138422532717712	1.0228835077058072	0.9622120797126105	-1.0099875009035113	-0.9632930456125687	-1.0256572941741087
Gene: RP11-483E23.2	-0.40472810516836827	-1.575920225444174	-0.8270500637626914	1.0074740982487376	0.7711722800457144	1.0290520160807821
Gene: DCT	-0.995522569852834	-0.9996101977274626	-1.0048370328319207	1.006483365640948	0.9993846982157181	0.9941017365555506
Gene: NEUROG1	-0.6283204889093706	-1.30107379367081	-1.0115830886648378	0.9611459867018188	0.9377034427370853	1.0421279418061142
Gene: IGDCC3	-1.0230436771048197	-0.9738786354005563	-1.0026535777550802	0.9965452717649322	0.9863572541480117	1.0166733643475125
Gene: XIRP2	0.9998396908793191	0.9988936014488549	1.0005523213088348	-0.9696203444183156	-1.0421552717825378	-0.9875099974361563
Gene: SLC4A8	-0.9768078108272591	-1.043246253000311	-0.9791597684919019	1.001917473307772	1.0107912411960136	0.9865051178156886
Gene: MGP	1.0024024828028337	1.009128624898369	0.9883135823103614	-1.0014345880986242	-0.9852007311193931	-1.0132093707935461
Gene: MAK	-1.0145883678619225	-0.9799093653865522	-1.0052140695670821	1.0182041133905257	0.9925944452588327	0.9889132441661971
Gene: SELE	1.014248342847363	1.0249413390693896	0.9418675405354401	-1.0969132390522147	-1.1086000035847097	-0.7755439798152681
Gene: MEOX2	0.9820684980324087	1.016796058383609	0.9930218473588347	-1.0362575485030943	-1.0992702526929012	-0.8563586025788567
Gene: VN1R76P	-0.912056935310632	-1.0397592888566565	-1.0403164174624593	1.1116432370246494	0.9617346151396374	0.9187547894654612
Gene: HPCA	-0.9641091351011296	-1.1422636317962005	-0.8840996521694197	1.0146563366751882	0.9515549199368316	1.02426116245473
Gene: TNFAIP6	0.9823226464230856	1.0284539600195344	0.9428009033632851	-0.7281092599428189	-1.3151613551564378	-0.9103068947066479
Gene: LTA	-1.1632232102806395	-0.617385275530725	-1.1632232102806395	0.9987646395545531	0.8641702151768598	1.0808968413605904
Gene: REEP6	-1.1134448128544205	-1.0239797337128678	-0.8536950258562362	1.0176103597067163	0.9890790395945441	0.9844301731222638
Gene: LLNLF-173C4.1	0.877987873646129	1.0154222530463641	1.0850053972823557	-1.1984523107372036	-0.8759144771005376	-0.9040487361371076
Gene: GRM4	-1.035761294615775	-0.6769180354467891	-1.2453470522744323	1.0089712091841598	0.9926975933820708	0.9563575797707653
Gene: CAMKV	-1.0666941670110124	-1.0207418110803899	-0.9050644899383119	0.8941178699445874	1.0545039679680719	1.043878630117054
Gene: NOL4	-0.911655513642544	-1.0340116902271819	-1.051166530923615	1.0095111883318488	1.0150468054945425	0.972275740966949
Gene: TYRP1	1.000413272309934	0.9989521855277478	0.9775374906011611	-0.8221580833451768	-0.9219992700459083	-1.232745595047757
Gene: C1QTNF2	1.001633024600452	0.9968327988321118	0.9889237141153815	-1.1335241371956373	-0.8225293670260562	-1.0313360333262525
Gene: RYR1	1.0008681345862755	0.9876823254602459	1.01059486378893	-0.9729282458695353	-0.9808794582054748	-1.0453376197604418
Gene: DEFA1	1.0756571408445745	-0.5882957673696102	1.6353608682636933	-0.34619414159137263	-1.1378519173851853	-0.6386761827620995
Gene: MATK	-1.0523778719036607	-0.9725755954332165	-0.9737219855892109	0.9786769219430687	1.0251232620649973	0.9948752689180236
Gene: SRRM4	-0.904845549429606	-1.086897801551199	-1.004054207172497	1.002381955114914	0.9877528430780582	1.0056627599603294
Gene: OPN1LW	-1.1154101914366186	-0.9365243573164618	-0.9370867285634383	1.0088143490889807	0.8844280982175666	1.0957788300099713
Gene: MSC	1.0018210375340546	0.9849421187126313	1.0118058297449255	-1.0572482839867532	-0.957325688933329	-0.9839950130715291
Gene: BLOC1S5-TXNDC5	-2.193872400941474	0.4535012262406434	0.10376198523430533	0.44372870063952924	0.7726743025896193	0.4202061862373771
Gene: FSTL5	-0.9996812439190229	-0.9591171482370154	-1.040267890380838	1.0110682008283023	0.9828785734149136	1.0051195082936626
Gene: CNGB1	-0.997801697814753	-0.929123305301964	-1.0702128984882195	1.028572416533184	0.9937631626581811	0.9748023224135703
Gene: RP1-62D2.4	-0.7941983939058651	-1.2161539485306825	-0.9653249289147033	0.9468828297395174	0.9709476535263803	1.0578467880853533
Gene: GPC4	0.9749997906005105	1.0038640458547405	1.0164070345907852	-0.9799010811386284	-1.101187039183438	-0.9141827507239675
Gene: MLC1	-0.8649789095712204	-1.0262507594647383	-1.1013550725174936	1.0147660693538991	0.9903830003172447	0.987435671882308
Gene: BEX1	-0.8984504071292957	-1.0511696351363107	-1.0465901448411092	0.9963501627543326	1.004653755190071	0.9952062691623111
Gene: COL15A1	0.9952994692529226	1.0006120527512061	1.0030029251215058	-1.0512049996164092	-0.9611736075834243	-0.9865358399257991
Gene: PRRX2	0.9792129744228223	0.9653923325534132	1.0228150091348234	-0.7896983380187214	-0.9042680855329477	-1.2734538925593915
Gene: MT1H	-0.917930782864545	-1.1531942071072556	-0.9137113298783939	0.883700226814493	1.003849353175907	1.097286739859794
Gene: TREML4	-1.2663233023998453	-0.5775022415334206	-1.087003815818081	1.0019825342343116	1.057011538767659	0.8718352867493764
Gene: AMER3	-1.0537299094470467	-0.9390996219196613	-1.0054800674966138	1.00561613868918	0.9901185517202071	1.0025749084539348
Gene: MYH7B	1.0059733294314765	0.9750841780685214	1.016724047309083	-1.0388109697319399	-1.0323512094523817	-0.9266193756247573
Gene: UNC13A	-1.0547449856651	-0.9092828065217049	-1.0327706083616393	0.9822924907248388	1.0138520378459117	1.0006538719776943
Gene: NOV	0.9993944061146927	0.9765894546636369	1.0195975042769554	-1.1008422404834763	-0.970095910589047	-0.9246432139827625
Gene: ABCG4	-1.023285595471532	-0.8999441522688912	-1.0725337634949579	0.9732643733216407	1.020291616644252	1.0022075212694885
Gene: OGDHL	-1.0332564185163562	-1.019132820470562	-0.9454769584955974	0.9647857991864315	1.0504754132235423	0.9826049850725426
Gene: ZNF729	-1.0680433281944355	-1.0680433281944355	-0.8274330999085168	0.8430838681172622	1.2538758599543602	0.8665600282257656
Gene: PCDHA13	-1.114457305231886	-0.9060043939240797	-0.9735968334626649	0.9868161976933097	1.0252204184787053	0.9820219164466157
Gene: GBP1P1	-0.8390951387913622	-1.031097107576497	-1.116929548505012	1.0630467971242719	0.9166189171941694	1.00745608055443
Gene: HCN4	-0.7646404356559766	-1.0125378334778767	-1.195986352414438	1.0779097841686118	0.9174294662574962	0.9778253711221834
Gene: RP11-191H23.1	-0.9986597159940348	-0.9986597159940348	-0.9986597159940348	0.9754874727031261	0.9228753603156771	1.0976163149633016
Gene: TSPY4	-0.9955388371730642	-0.9955388371730642	-0.9955388371730642	1.0708765736166563	1.1077046783512428	0.8080352595512938
Gene: CRB1	-0.9880020164476978	-0.9791910618646317	-1.0323410945925673	1.0030439316427815	1.0088511034303833	0.9876391378317315
Gene: EMBP1	-1.4037050619713014	-0.5257464141691605	-0.9697827195440847	1.0510050231492911	0.9158324347393573	0.9323967377958976
Gene: LRIT2	-0.9435507308468952	-0.9927821433239181	-1.0613347566673639	0.9653691977359568	0.9987133343960539	1.0335850987061663
Gene: PACSIN1	-1.1397350079015285	-0.9007093961640842	-0.9512489560155154	1.0100963295488472	0.9663636177873828	1.015233412744898
Gene: SLC1A7	-1.010780916808079	-1.0461633893871145	-0.9412904418653738	0.9695472408012111	1.018088868797464	1.0105986384618924
Gene: C10ORF71	1.0029514368493055	1.0034421187222198	0.9922562897545866	-1.0585454532467293	-0.9630243063687322	-0.9770800857106523
Gene: RAX	-1.0573784285472432	-0.9846288449719233	-0.956293441041508	0.981397823070433	1.0293012315351604	0.9876016599550802
Gene: SYT14	-1.0926623527321728	-0.8609086564539822	-1.0386243591854913	0.9830812003205697	0.977481337356233	1.0316328306948441
Gene: KRT1	1.0241303884702144	0.9866651695487849	0.9836884858372571	-1.109995669674504	-0.9085755775778638	-0.9759127966038876
Gene: IGHV4-34	-1.127185329610161	-1.127185329610161	-0.708784404751505	1.01126294420554	1.0962310695023725	0.8556610502639149
Gene: CXCL9	-0.8302883276440628	-1.0780865131303539	-1.078864420129939	0.9235360890315566	0.9998513701596045	1.0638518017131946
Gene: CCR5	-1.002740105832038	-1.251056144430266	-0.7056605999173375	0.9410938814223002	0.9426168883550783	1.0757460804022634
Gene: MYL4	1.0141182562643773	0.976365046032389	1.008132409643306	-0.9473794091780041	-1.0078477545750613	-1.043388548187008
Gene: MYOM2	0.9852648806186087	0.9953751536237244	1.0178093761602627	-1.0599805044146322	-0.9604034596123157	-0.9780654463756505
Gene: IGHA1	-0.9839109956186249	-1.189940678806881	-0.8077068338853716	0.9801142564861339	0.9954069698594197	1.0060372819653234
Gene: GOLGA6D	-1.296177571830019	-0.17213927827185485	-1.296177571830019	0.9545839779726654	0.7301739374162274	1.0797365065429996
Gene: HMGA1	-1.0069363851902373	-1.039832077247504	-0.9522280800605964	0.9968619158523959	0.994554250793878	1.0075803758520645
Gene: ASPN	1.0153575749337236	0.9952381064445237	0.9785867372027983	-0.9283883544734839	-1.163770718033707	-0.8970233460738548
Gene: SPRR1B	1.0053569232870065	1.042232763822612	0.9117577940524993	-0.6708579174975983	-1.1833821094630388	-1.105107454201481
Gene: CALML5	0.9579642637003168	0.9082320412643374	0.9593642551101406	-0.598729954100982	-1.6130023439128487	-0.6138282620609636
Gene: CYP4F29P	-1.1545182316161338	-0.909880902811039	-0.9102574546301687	1.051744550932262	0.7946120676332878	1.1282999704917915
Gene: PSMC1P1	0.7823021045342691	-1.409185252617833	0.5632490054613057	0.651118029799452	-1.409185252617833	0.8217013654406389
Gene: COL6A1	1.0035074434160405	0.98158386120552	1.0145888187565244	-1.0214353463638972	-0.9860322760318603	-0.9922125009823242
Gene: IGHA2	-1.057270020657306	-0.873700924856561	-1.0529624643158437	1.1225670810335697	0.8368810064864544	1.0244853223096873
Gene: MAPK8IP2	-1.0572876701503438	-0.9798940983588631	-0.9614686405814893	1.007189379487141	0.9873809830366658	1.0040800465668898
Gene: CCNA1	-0.7913551155450724	-1.1100148260470772	-1.082953289521567	0.9911314035523978	1.003231045067166	0.9899607824941524
Gene: GABRB3	-1.0519221969341441	-1.04564788628113	-0.8985472811296886	0.9861838489624822	0.9945259482362553	1.0154075671462246
Gene: FMOD	1.0085817899110807	1.0026355546049384	0.9872485637585418	-1.0582836257478045	-0.9512880322488766	-0.9888942502778781
Gene: GPR158	-0.8679629710831295	-1.010005214602528	-1.1138510148471177	1.0086241541827417	1.0233125329794188	0.9598825133706145
Gene: ITM2A	0.9884918337335313	1.0211966068432978	0.9893792550788004	-1.040148544732394	-0.9964736784023485	-0.9624454725208845
Gene: IGHV3-30	-0.8527881089526962	-1.2702721735532578	-0.8461654840125858	1.0256756218196443	0.9366969002459239	1.006853244452972
Gene: LYVE1	0.9848801643890067	1.0284096511920082	0.985503957506121	-1.0128252813156016	-1.033703560966655	-0.9522649308048776
Gene: FRMPD2	-0.9473118348808179	-0.8292762604802372	-1.204552650921893	1.013455973249431	1.0058581732022172	0.9618265998313003
Gene: GVINP2	-0.9174156673867608	-1.158697840604588	-0.9130882680489076	1.0296478338112935	0.9486551601277208	1.010898782101242
Gene: DISP3	-1.0243242332017666	-1.0518080853817784	-0.9214074815093317	1.0009516535275353	0.9844820564559538	1.0121060901093872
Gene: SOGA3	-1.0315973550555835	-0.9014168868530186	-1.0630474463629815	0.9721772075957785	1.0129172764308363	1.0109672042449704
Gene: LMOD2	1.0083561041298692	1.0172317302744893	0.9654594117234492	-0.8514045696829592	-1.0350322178516034	-1.104610458593245
Gene: TMEM52	0.9635093950425089	0.9538798990790064	1.0756673751310677	-1.006901672881004	-0.8970419104590887	-1.0891130859124902
Gene: LMOD3	0.973857930959286	1.0244434115074934	0.9987691080482165	-1.0707838327171735	-0.9999442081623281	-0.9263424096354937
Gene: TBX18	1.0017956834607225	1.0261683015061729	0.9673981066677235	-0.9056384583657013	-1.0008647723770536	-1.088858860891864
Gene: ST18	-0.9599662128998327	-0.9977231936850455	-1.0412407163646715	1.00216879785051	0.9764617738085322	1.0202995512905075
Gene: RP11-844P9.2	-1.145936777036556	-0.9197865805831116	-0.9206406499906274	1.018904463716729	1.0827941656215991	0.8846653782719666
Gene: HGD	-1.0825269867300273	-0.9563303631614224	-0.9571226835845936	1.015713775100041	1.0405416012207536	0.9397246571552488
Gene: ESPN	-1.0322730464013177	-1.0847042987100373	-0.8753487028869582	1.0244003315672185	1.0379616469842912	0.9299640694468042
Gene: AC016716.1	-1.1663202455460462	-1.1663202455460462	-0.596837684342998	0.9149120790768603	1.175919576648106	0.8386465197101242
Gene: TACSTD2	0.9340057144836178	0.9995210126754183	1.0606153271369008	-1.009173310991372	-0.9052921391736959	-1.0796766041308679
Gene: CDC27P3	-0.9992683820918417	-0.9992683820918417	-0.9992683820918417	1.0464647517010657	0.9235407557360256	1.0277996388384343
Gene: MYO3B	-1.0742465710141391	-0.926623233198175	-0.9963106215621654	0.986214998465633	1.0131585070936502	0.9978069202151958
Gene: GPR19	-0.9698010863757383	-0.9560422757715692	-1.0718923888888539	0.977972401884479	0.9963962322732217	1.0233671168784613
Gene: PCDHA7	-1.0075602758257012	-1.0320935427189832	-0.9588353472353163	1.0040325310863718	0.9570410729057968	1.0374155617878316
Gene: RP11-578F21.4	-0.8062326159444536	-0.37617105662099637	-0.8062326159444536	1.4349587548841425	1.3599101495702153	-0.8062326159444536
Gene: LRRC14B	1.0442079999962488	0.9582224135770923	0.978532370494064	-1.0291571418900518	-1.1629546904145647	-0.7888509517627891
Gene: FAM57B	-1.0333425944205095	-0.9974154400772431	-0.9685263591710253	0.9930001704667911	0.9846396339148366	1.0216445892871497
Gene: RTN1	-1.0589183127757709	-1.0120098052022792	-0.9267937239326923	0.9943454434562232	1.0087662094377696	0.9946101890167489
Gene: ADAMTS2	1.0023579372109743	0.9865780775243409	1.0107639177239953	-0.9772205258475517	-1.019212596873631	-1.0032668097381283
Gene: TRIM63	0.9864828844979903	0.9683183021422456	1.0434501598948773	-1.032361914708952	-1.016791400535157	-0.9490980312910042
Gene: HAUS1P3	-0.9313452636534831	-1.1876500112518114	-0.8661851313391911	0.9965409365560498	0.9681523844114359	1.0204870852769996
Gene: RP11-415I12.2	-0.9724838802355501	-1.2171446055010604	-0.7860747680043856	1.032364818469108	0.9924215147772254	0.9509169204946619
Gene: CRYBA2	-1.0038462481077728	-0.9965252218049944	-0.9971132368326502	1.0154059270360423	0.9216562353698137	1.0604225443395612
Gene: MEDAG	0.9749789408251698	0.973939455644854	1.0232801804140388	-1.2355568614195538	-0.9662817997212789	-0.7703599157432294
Gene: APC2	-1.0337418230806437	-1.0218736622457005	-0.9431152050639682	0.990957478755173	0.9963895324230663	1.0113836792120736
Gene: FCGR1CP	-1.2872747018614201	-0.8368239393152992	-0.8376265635263919	1.0680926946101081	1.007178622011925	0.8864538880810782
Gene: TXLNB	0.9963867790294223	1.005952307808564	0.9900771608531126	-0.8993876905768364	-0.9578067023925485	-1.1352218547217168
Gene: SERPINB2	1.0303093018864973	1.012222702888933	0.9559288921990977	-0.9762009096516454	-0.9769836095694465	-1.045276377753436
Gene: ROCK1P1	-1.089106871232464	-0.9565817325244315	-0.9493590125278608	1.0256948535492239	1.0407566484967268	0.9285961142388073
Gene: HAS2	1.0182773373027607	0.9745378839202709	0.9995175862198172	-1.006465270357634	-0.8713926353477174	-1.1144749017374973
Gene: KCNQ3	-1.0771280397971978	-0.8925402295283581	-1.0257095308872926	0.9881908706769453	0.9944775209347834	1.0127094086011201
Gene: PAPPA2	-1.0028023446503114	-0.9784770830962446	-1.01830668857466	1.0111522625097769	1.012355972540224	0.9760778812712178
Gene: LPAR1	0.9832282609926335	0.9899749518141775	1.0257818844008386	-0.9977878853413508	-0.9618203731453239	-1.0393768387209752
Gene: OR2A20P	0.3001329725998065	0.24879435916439643	0.17367507948805264	-2.179365572974553	0.788151042247908	0.6686121194743894
Gene: MPP4	-0.9915549124207674	-1.0307453294159064	-0.9771773250269227	1.0022499694414275	1.0150964835206278	0.9821311139015403
Gene: PAQR9	-0.7511374938079413	-1.3311215633710831	-0.8694052479800534	0.9944188472791876	1.0220314186770851	0.9352140392028049
Gene: RP11-814E24.1	-1.1729402677467475	-0.8026778360091311	-0.9961514550118566	0.9854571644805364	0.8452416750706182	1.1410707192165799
Gene: RSAD2	-1.0604229461720764	-0.8152747246266918	-1.1115665629778093	0.9951277424400603	1.0143295552484384	0.9778069360880799
Gene: DNER	-0.9485394409956694	-1.0244968464462636	-1.025732355401923	1.0161740891386393	1.0086453884410784	0.9739491652641363
Gene: KCNK16	-0.9150594821038602	-0.9102540115086708	-1.161440035555114	0.9717057331372667	1.080804115668553	0.934243680361825
Gene: MMP12	-0.9301747546201841	-0.916896059572442	-1.1438788493395833	0.9776890114932572	0.9670532485468661	1.0462074034920854
Gene: FZD10	0.9380358398047375	1.0025705202981354	1.0513246811714887	-0.9154482331883146	-0.9495801496966331	-1.1269026583894137
Gene: G6PC2	-1.0795523637434479	-1.1705066674280722	-0.7097173884406766	0.8219844528186481	1.0640805567167557	1.0737114100767933
Gene: SLC2A2	-0.996291866981916	-0.8843174595644155	-1.106600168743854	1.0240961610449513	0.8694377917746771	1.0936755424705573
Gene: TP53TG3D	-0.8459434632953041	-0.8358630723711115	-1.285008364913345	0.9847156570577283	0.9761759467433263	1.005923296778706
Gene: THRSP	-0.8982406556120643	-1.3369580273885984	-0.6983074142601302	1.0481041245768328	0.797475028708925	1.0879269439750352
Gene: GIF	-0.914412483361972	-1.1615400032718801	-0.9099802476449222	1.0136855237864324	1.0703040934410393	0.9019431170513019
Gene: RP11-307F22.2	-0.8752917581105027	-0.985148741948179	-1.1310496056756625	1.0190276818503354	0.9729711077151487	0.9994913161688602
Gene: MTND2P28	-0.8920064367206791	-0.7392906024053336	-1.3212474245141252	0.9233771706872591	0.9959581999373254	1.0332090930155535
Gene: TLX2	-1.1776740575447935	-0.8575727506275116	-0.947409623924351	0.9424798722667509	1.093024172296623	0.9471523875332825
Gene: EIF4E1B	-0.8753233991643236	-1.0523294522274662	-1.052717995296058	1.1206243578303905	1.0584598698185992	0.8012866190388578
Gene: CRB2	-0.9243397077068607	-1.1153720135465321	-0.9539753439695288	0.9566703206501639	0.9907981936151388	1.0462185509576185
Gene: CCL21	0.9638693710894072	1.0222473925441533	0.9937210037498477	-0.8701089527844295	-1.2220727284569048	-0.8876560861420746
Gene: AGR2	1.0121489247305817	1.002170032815785	0.9537686632174031	-1.2255692238366591	-1.0150124807337721	-0.7275059161933386
Gene: GPR15	-1.0785706834433513	-0.8255775853179633	-1.0785706834433513	1.0513228948177553	1.069059089641978	0.8623369677449324
Gene: RP11-5A11.1	-0.985920741348508	-0.985920741348508	-0.985920741348508	1.125259522856141	0.6529655680077833	1.1795371331815996
Gene: PALM2	0.9523862737076066	0.9858896857894179	1.0175969635592053	-1.1014463778863717	-1.2036597446081334	-0.6507668005617244
Gene: EIF1AY	-1.0988861496996465	-0.9052350720854194	-0.9903366468061511	1.0174922406619638	0.951435456141274	1.0255301717879794
Gene: CAMK2N2	-1.1381790611553375	-0.9848637050022023	-0.8652448971964964	1.0739462993545539	0.9464214416713835	0.9679199223280989
Gene: LRRC63	-0.7942645128338232	-1.2445106940629076	-0.9329493855767959	0.939336398807668	0.9823658174897075	1.0500223761761507
