Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	14/320	0.03117676411580603	0.47700449097183223	0	0	1.7499999999999998	6.069143852627133	PDGFRB;PDGFRA;ACTN2;HSPB1;IL17RD;GFRA3;SPTB;EGFR;CDH5;ERBB3;TEK;DOCK1;FGFR1;FGF10
EPH-ephrin mediated repulsion of cells Homo sapiens R-HSA-3928665	4/48	0.03161375502500175	0.47890143750745223	0	0	3.333333333333333	11.513876558324146	EPHA4;MMP2;EPHA3;EPHB3
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	6/95	0.03189928686364637	0.4784893029546955	0	0	2.526315789473684	8.703591473211311	EPHA4;MMP2;MYH11;EPHA3;MYL12A;EPHB3
PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	7/122	0.0336650616831555	0.500073246361436	0	0	2.2950819672131146	7.783299368216559	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	7/122	0.0336650616831555	0.4952648497618069	0	0	2.2950819672131146	7.783299368216559	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	7/122	0.0336650616831555	0.4905480416688373	0	0	2.2950819672131146	7.783299368216559	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	7/122	0.0336650616831555	0.48592022995498035	0	0	2.2950819672131146	7.783299368216559	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	7/122	0.0336650616831555	0.48137891939465344	0	0	2.2950819672131146	7.783299368216559	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	7/122	0.0336650616831555	0.4769217071780363	0	0	2.2950819672131146	7.783299368216559	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	11/235	0.03481328926043639	0.48866360154557503	0	0	1.8723404255319147	6.286862466004067	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	11/235	0.03481328926043639	0.48422120516788797	0	0	1.8723404255319147	6.286862466004067	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
SOS-mediated signalling Homo sapiens R-HSA-112412	11/235	0.03481328926043639	0.4798588519681773	0	0	1.8723404255319147	6.286862466004067	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	11/235	0.03481328926043639	0.47557439793274714	0	0	1.8723404255319147	6.286862466004067	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	11/235	0.03481328926043639	0.47136577494219184	0	0	1.8723404255319147	6.286862466004067	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Ethanol oxidation Homo sapiens R-HSA-71384	2/12	0.03487854042134841	0.4681067267075707	0	0	6.666666666666666	22.372556843567576	ADH1B;ALDH1A1
Defective EXT2 causes exostoses 2 Homo sapiens R-HSA-3656237	2/12	0.03487854042134841	0.4640362334318527	0	0	6.666666666666666	22.372556843567576	GPC3;HSPG2
Defective EXT1 causes exostoses 1, TRPS2 and CHDS Homo sapiens R-HSA-3656253	2/12	0.03487854042134841	0.46003592107468155	0	0	6.666666666666666	22.372556843567576	GPC3;HSPG2
FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	11/236	0.0357316066559332	0.4672594716545111	0	0	1.8644067796610169	6.211680687312959	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	11/236	0.0357316066559332	0.46329964562354065	0	0	1.8644067796610169	6.211680687312959	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	11/236	0.0357316066559332	0.4594063712905697	0	0	1.8644067796610169	6.211680687312959	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	11/236	0.0357316066559332	0.4555779848631483	0	0	1.8644067796610169	6.211680687312959	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Signaling by VEGF Homo sapiens R-HSA-194138	14/328	0.03718379248880771	0.4701752273378165	0	0	1.7073170731707317	5.620286850971908	PDGFRB;PDGFRA;ACTN2;HSPB1;IL17RD;GFRA3;SPTB;EGFR;CDH5;ERBB3;TEK;DOCK1;FGFR1;FGF10
GAB1 signalosome Homo sapiens R-HSA-180292	7/125	0.03765326408972758	0.47220896768264914	0	0	2.2399999999999998	7.345711817659683	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
PI3K/AKT activation Homo sapiens R-HSA-198203	7/125	0.03765326408972758	0.4683698703844162	0	0	2.2399999999999998	7.345711817659683	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
ARMS-mediated activation Homo sapiens R-HSA-170984	11/239	0.038588528985343644	0.47613265602883686	0	0	1.8410041841004183	5.992100829363696	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	11/239	0.038588528985343644	0.4723235947806062	0	0	1.8410041841004183	5.992100829363696	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Frs2-mediated activation Homo sapiens R-HSA-170968	11/240	0.03957525899194347	0.4805567163307421	0	0	1.833333333333333	5.920843736324659	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Dissolution of Fibrin Clot Homo sapiens R-HSA-75205	2/13	0.040550197611673826	0.48851812870756656	0	0	6.153846153846154	19.724397693220933	SERPINB2;ANXA2
Activation of DNA fragmentation factor Homo sapiens R-HSA-211227	2/13	0.040550197611673826	0.4847015808270387	0	0	6.153846153846154	19.724397693220933	H1F0;HIST1H1D
Apoptosis induced DNA fragmentation Homo sapiens R-HSA-140342	2/13	0.040550197611673826	0.48094420423148027	0	0	6.153846153846154	19.724397693220933	H1F0;HIST1H1D
ERBB2 Activates PTK6 Signaling Homo sapiens R-HSA-8847993	2/13	0.040550197611673826	0.47724463342969964	0	0	6.153846153846154	19.724397693220933	ERBB3;EGFR
MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	11/241	0.04057941012035253	0.4739427288865601	0	0	1.825726141078838	5.850529342733263	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	6/101	0.04115481492961408	0.47702171850234504	0	0	2.376237623762376	7.581182612623305	ITGB1;THBD;PECAM1;ITGA6;ITGA5;TEK
Prolonged ERK activation events Homo sapiens R-HSA-169893	11/242	0.041601104319013225	0.47856909479767096	0	0	1.8181818181818181	5.781142847158429	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Interleukin receptor SHC signaling Homo sapiens R-HSA-912526	11/245	0.04477262366907859	0.5112098075648525	0	0	1.7959183673469385	5.578406931718009	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074	3/32	0.045086472796717056	0.5109800250294599	0	0	3.75	11.62189880794663	LUM;OGN;FMOD
Signalling to RAS Homo sapiens R-HSA-167044	11/246	0.04586565446212094	0.5159886126988605	0	0	1.7886178861788617	5.51258956404607	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain Homo sapiens R-HSA-6803205	2/14	0.04654140207685347	0.5197689429020862	0	0	5.7142857142857135	17.52807425877975	PERP;TP63
Nicotinate metabolism Homo sapiens R-HSA-196807	2/14	0.04654140207685347	0.5160025012868538	0	0	5.7142857142857135	17.52807425877975	PTGIS;PTGS2
Synthesis of Prostaglandins (PG) and Thromboxanes (TX) Homo sapiens R-HSA-2162123	2/14	0.04654140207685347	0.5122902530761569	0	0	5.7142857142857135	17.52807425877975	PTGIS;PTGS2
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	11/248	0.04810615400841459	0.5257315402348165	0	0	1.7741935483870968	5.38351562080735	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
EPHA-mediated growth cone collapse Homo sapiens R-HSA-3928663	3/34	0.0524623778440582	0.5692726106482912	0	0	3.5294117647058822	10.403502278005256	EPHA4;MYH11;EPHA3
Interleukin-2 signaling Homo sapiens R-HSA-451927	11/252	0.052807735949923405	0.5689847605872029	0	0	1.7460317460317458	5.13524975123632	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
WNT5A-dependent internalization of FZD4 Homo sapiens R-HSA-5099900	2/15	0.05283270093282616	0.5652729540365317	0	0	5.333333333333333	15.683333035361262	FZD4;WNT5A
FGFR1 ligand binding and activation Homo sapiens R-HSA-190242	2/15	0.05283270093282616	0.561347447411278	0	0	5.333333333333333	15.683333035361262	FGFR1;FGF10
ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	2/15	0.05283270093282616	0.5574760857049933	0	0	5.333333333333333	15.683333035361262	ERBB3;EGFR
Cardiac conduction Homo sapiens R-HSA-5576891	7/135	0.05313609019450785	0.5568371095725823	0	0	2.074074074074074	6.087197753615342	RYR1;SLN;DMPK;SCN7A;ATP2A1;CACNA1S;TRDN
Signalling to ERKs Homo sapiens R-HSA-187687	11/253	0.05402963999162857	0.562349314198583	0	0	1.7391304347826086	5.0751695552492535	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Diseases of signal transduction Homo sapiens R-HSA-5663202	12/288	0.059121450612083674	0.6111879691654597	0	0	1.6666666666666665	4.7136024431716	PDGFRB;PDGFRA;NR4A1;ERBB3;FZD4;KREMEN1;LRP5;DKK2;EGFR;FGFR1;FGF10;TGFBR2
IGF1R signaling cascade Homo sapiens R-HSA-2428924	12/288	0.059121450612083674	0.6070860364864968	0	0	1.6666666666666665	4.7136024431716	PDGFRB;PDGFRA;ERBB3;ACTN2;IGF2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	12/288	0.059121450612083674	0.6030387962432535	0	0	1.6666666666666665	4.7136024431716	PDGFRB;PDGFRA;ERBB3;ACTN2;IGF2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	12/288	0.059121450612083674	0.5990451618310465	0	0	1.6666666666666665	4.7136024431716	PDGFRB;PDGFRA;ERBB3;ACTN2;IGF2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	2/16	0.05940541077305161	0.5979623584392695	0	0	5.0	14.116849831533036	ERBB3;EGFR
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	12/289	0.0603592062424241	0.603592062424241	0	0	1.6608996539792387	4.662879106811699	PDGFRB;PDGFRA;ERBB3;ACTN2;FOS;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	11/261	0.06448752723419776	0.6406877705735232	0	0	1.685823754789272	4.621320758779139	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	3/37	0.06453588403923348	0.6370316295485627	0	0	3.2432432432432434	8.888217950878486	DSP;CDH1;LMNA
Ca2+ pathway Homo sapiens R-HSA-4086398	4/61	0.06611592163711043	0.6484446160562753	0	0	2.622950819672131	7.124841151897977	FZD4;WNT5A;GNG12;GNG11
Formation of Senescence-Associated Heterochromatin Foci (SAHF) Homo sapiens R-HSA-2559584	2/17	0.0662415915707929	0.6455390770911664	0	0	4.705882352941176	12.773867020503221	H1F0;HIST1H1D
Nuclear signaling by ERBB4 Homo sapiens R-HSA-1251985	3/39	0.07322950908508677	0.709121195570777	0	0	3.076923076923077	8.04355941437563	YAP1;GHR;CXCL12
Pre-NOTCH Processing in Golgi Homo sapiens R-HSA-1912420	2/18	0.07332402120449992	0.705570770081037	0	0	4.444444444444444	11.612742279715478	NOTCH3;ATP2A1
SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	2/18	0.07332402120449992	0.7011609527680305	0	0	4.444444444444444	11.612742279715478	ERBB3;EGFR
Other semaphorin interactions Homo sapiens R-HSA-416700	2/19	0.08063617099611983	0.7662940473544307	0	0	4.2105263157894735	10.601296667256518	ITGB1;PLXNA2
Ephrin signaling Homo sapiens R-HSA-3928664	2/19	0.08063617099611983	0.7615638371855762	0	0	4.2105263157894735	10.601296667256518	MYL12A;EPHB3
Prostacyclin signalling through prostacyclin receptor Homo sapiens R-HSA-392851	2/19	0.08063617099611983	0.7568916664052966	0	0	4.2105263157894735	10.601296667256518	GNG12;GNG11
Phase 1 - Functionalization of compounds Homo sapiens R-HSA-211945	5/92	0.08076492540372697	0.7534776577298918	0	0	2.1739130434782608	5.470027172256797	AOC3;PTGIS;ADH1B;ALDH1A1;CYP1B1
G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	2/20	0.08816218183787267	0.8175038679511829	0	0	4.0	9.714308741076266	GNG12;GNG11
Vasopressin regulates renal water homeostasis via Aquaporins Homo sapiens R-HSA-432040	3/43	0.0920646511043347	0.8485476878893501	0	0	2.7906976744186043	6.656551309777228	GNG12;GNG11;AQP1
Metabolism of proteins Homo sapiens R-HSA-392499	34/1074	0.09386067835057149	0.8599211848884694	0	0	1.266294227188082	2.9959809015644794	ENPEP;FKBP14;ADAMTS12;THBS2;RPL9;THBS1;THSD4;ADAMTSL1;ADAMTS15;ADAMTS5;TUBB6;ADAMTS14;ADAMTS2;ADAMTSL4;LMNA;ADAMTS9;RPS12;GALNT5;F10;MUC16;IGFBP4;MMP2;IGFBP2;IGF2;KLF4;GNG12;HSPG2;SPTB;GNG11;KDELR2;KDELR3;TGFBI;SEC24D;ATF3
Regulation of FZD by ubiquitination Homo sapiens R-HSA-4641263	2/21	0.09588684119947874	0.8732551609238242	0	0	3.8095238095238093	8.931758172484527	FZD4;LRP5
HS-GAG degradation Homo sapiens R-HSA-2024096	2/21	0.09588684119947874	0.8680879706224998	0	0	3.8095238095238093	8.931758172484527	GPC3;HSPG2
Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	2/21	0.09588684119947874	0.8629815707953086	0	0	3.8095238095238093	8.931758172484527	GNG12;GNG11
SHC-mediated cascade:FGFR1 Homo sapiens R-HSA-5654688	2/21	0.09588684119947874	0.8579348949427045	0	0	3.8095238095238093	8.931758172484527	FGFR1;FGF10
IRS-mediated signalling Homo sapiens R-HSA-112399	11/284	0.1015114466890528	0.9029797292689	0	0	1.549295774647887	3.5441437785310943	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
RA biosynthesis pathway Homo sapiens R-HSA-5365859	2/22	0.10379556080326813	0.9179607400520244	0	0	3.6363636363636362	8.237571185428129	ALDH1A3;ALDH1A1
ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	2/22	0.10379556080326813	0.9126851036149439	0	0	3.6363636363636362	8.237571185428129	GNG12;GNG11
Common Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140875	2/22	0.10379556080326813	0.9074697601657157	0	0	3.6363636363636362	8.237571185428129	THBD;F10
Post-translational protein modification Homo sapiens R-HSA-597592	18/521	0.10521985567900918	0.9146953363004776	0	0	1.381957773512476	3.1117588159124314	GALNT5;F10;MUC16;ADAMTS12;THBS2;SPTB;THBS1;THSD4;ADAMTSL1;ADAMTS15;ADAMTS5;ADAMTS14;ADAMTS2;ADAMTSL4;KDELR2;KDELR3;SEC24D;ADAMTS9
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	11/287	0.1071107569276953	0.9258726446292306	0	0	1.533101045296167	3.4247819585301897	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Signaling by EGFR Homo sapiens R-HSA-177929	13/355	0.11060094215729424	0.9506710196666304	0	0	1.464788732394366	3.225210898848071	PDGFRB;PDGFRA;ACTN2;IL17RD;GFRA3;SPTB;EGFR;NR4A1;ERBB3;SPRY1;TEK;FGFR1;FGF10
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	2/23	0.11187435504137663	0.9562444872251745	0	0	3.4782608695652173	7.618709103989623	GNG12;GNG11
Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	7/162	0.11244615876890222	0.9557923495356689	0	0	1.728395061728395	3.777028475143373	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
Signaling by SCF-KIT Homo sapiens R-HSA-1433557	12/325	0.11661251838486107	0.9857301277836322	0	0	1.476923076923077	3.173758004732084	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	3/48	0.11807273003133849	0.9925894337799334	0	0	2.5	5.341136220470389	BTG2;PLAGL1;PLK2
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	4/75	0.11826909586753341	0.9888071949580662	0	0	2.1333333333333333	4.5542245917778965	NET1;OBSCN;GNG12;GNG11
Extrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140834	1/5	0.11891526936765551	0.9888063159375702	0	0	8.0	17.03475249279432	F10
Scavenging by Class B Receptors Homo sapiens R-HSA-3000471	1/5	0.11891526936765551	0.9834614169325022	0	0	8.0	17.03475249279432	CD36
GRB7 events in ERBB2 signaling Homo sapiens R-HSA-1306955	1/5	0.11891526936765551	0.9781739899597469	0	0	8.0	17.03475249279432	ERBB3
Endogenous sterols Homo sapiens R-HSA-211976	2/24	0.12010982001247623	0.9827167091929874	0	0	3.333333333333333	7.064495959797489	PTGIS;CYP1B1
Signaling by FGFR2 Homo sapiens R-HSA-5654738	13/361	0.12128255880390289	0.9870335902658055	0	0	1.440443213296399	3.0388054700183393	PDGFRB;PDGFRA;RBFOX2;ACTN2;IL17RD;GFRA3;SPTB;EGFR;NR4A1;ERBB3;TEK;FGFR1;FGF10
Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	12/329	0.12427771227705686	1.0	0	0	1.4589665653495438	3.042290483801962	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716	12/329	0.12427771227705686	1.0	0	0	1.4589665653495438	3.042290483801962	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708	12/329	0.12427771227705686	0.9955230355177853	0	0	1.4589665653495438	3.042290483801962	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Basigin interactions Homo sapiens R-HSA-210991	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	ITGB1;ITGA6
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	GNG12;GNG11
Signaling by FGFR4 Homo sapiens R-HSA-5654743	12/332	0.13020879457255102	1.0	0	0	1.4457831325301203	2.947396633516139	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687	12/332	0.13020879457255102	1.0	0	0	1.4457831325301203	2.947396633516139	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Signaling by FGFR Homo sapiens R-HSA-190236	13/366	0.13062126554039893	1.0	0	0	1.4207650273224042	2.8919007864338733	PDGFRB;PDGFRA;RBFOX2;ACTN2;IL17RD;GFRA3;SPTB;EGFR;NR4A1;ERBB3;TEK;FGFR1;FGF10
Signaling by FGFR3 Homo sapiens R-HSA-5654741	12/333	0.13222022675332226	1.0	0	0	1.4414414414414414	2.9164488102461403	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Aquaporin-mediated transport Homo sapiens R-HSA-445717	3/51	0.13483744322316818	1.0	0	0	2.352941176470588	4.714553765545066	GNG12;GNG11;AQP1
Nuclear Receptor transcription pathway Homo sapiens R-HSA-383280	3/51	0.13483744322316818	1.0	0	0	2.352941176470588	4.714553765545066	AR;NR4A1;RARG
Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	4/79	0.13568722199833994	1.0	0	0	2.0253164556962022	4.045372921890401	EBF1;CD36;NR2F2;KLF4
WNT ligand biogenesis and trafficking Homo sapiens R-HSA-3238698	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	WNT5A;WLS
Downregulation of TGF-beta receptor signaling Homo sapiens R-HSA-2173788	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	PPP1R15A;TGFBR2
Signaling by FGFR1 Homo sapiens R-HSA-5654736	12/336	0.1383568462220379	1.0	0	0	1.4285714285714284	2.8255986988197694	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Fructose metabolism Homo sapiens R-HSA-5652084	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	ALDH1A1
SMAD2/3 Phosphorylation Motif Mutants in Cancer Homo sapiens R-HSA-3304356	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	TGFBR2
Synthesis of 15-eicosatetraenoic acid derivatives Homo sapiens R-HSA-2142770	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	PTGS2
Pre-NOTCH Processing in the Endoplasmic Reticulum Homo sapiens R-HSA-1912399	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	NOTCH3
Platelet calcium homeostasis Homo sapiens R-HSA-418360	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	TRPC6;ATP2A1
EGFR downregulation Homo sapiens R-HSA-182971	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	SPRY1;EGFR
G alpha (s) signalling events Homo sapiens R-HSA-418555	6/142	0.14585797772300915	1.0	0	0	1.6901408450704225	3.253727131316894	CALCRL;GRK5;PDE3A;PTH1R;GNG12;GNG11
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	6/142	0.14585797772300915	1.0	0	0	1.6901408450704225	3.253727131316894	CHRNA1;CHRND;CHRNG;ACTN2;GNG12;GNG11
NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	13/374	0.14637524006155095	1.0	0	0	1.3903743315508021	2.6717180343605342	PDGFRB;PDGFRA;MEF2C;ACTN2;IL17RD;GFRA3;SPTB;EGFR;NR4A1;ERBB3;TEK;FGFR1;FGF10
XBP1(S) activates chaperone genes Homo sapiens R-HSA-381038	3/53	0.14644202157094957	1.0	0	0	2.2641509433962264	4.349718534458366	FKBP14;LMNA;KDELR3
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	3/53	0.14644202157094957	1.0	0	0	2.2641509433962264	4.349718534458366	PTGIS;CYP1B1;PTGS2
Downstream signal transduction Homo sapiens R-HSA-186763	12/341	0.1489212944691179	1.0	0	0	1.4076246334310851	2.6805921468192135	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
G-protein activation Homo sapiens R-HSA-202040	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	GNG12;GNG11
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	GNG12;GNG11
DAP12 signaling Homo sapiens R-HSA-2424491	12/344	0.15545847548766642	1.0	0	0	1.3953488372093021	2.5972697046816915	PDGFRB;PDGFRA;NR4A1;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Signaling by Insulin receptor Homo sapiens R-HSA-74752	11/311	0.15812431614600705	1.0	0	0	1.4147909967845658	2.6094033681104087	PDGFRB;PDGFRA;ERBB3;ACTN2;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
IRE1alpha activates chaperones Homo sapiens R-HSA-381070	3/55	0.15835797713897543	1.0	0	0	2.1818181818181817	4.020866466848246	FKBP14;LMNA;KDELR3
Signalling by NGF Homo sapiens R-HSA-166520	15/450	0.1595792369039052	1.0	0	0	1.3333333333333333	2.4469529293553647	PDGFRB;PDGFRA;MEF2C;ACTN2;IL17RD;GFRA3;SPTB;EGFR;NET1;NR4A1;OBSCN;ERBB3;TEK;FGFR1;FGF10
Glycerophospholipid catabolism Homo sapiens R-HSA-6814848	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	ENPP6
Loss of Function of TGFBR1 in Cancer Homo sapiens R-HSA-3656534	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	TGFBR2
TGFBR1 KD Mutants in Cancer Homo sapiens R-HSA-3656532	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	TGFBR2
Loss of Function of SMAD2/3 in Cancer Homo sapiens R-HSA-3304349	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	TGFBR2
SMAD2/3 MH2 Domain Mutants in Cancer Homo sapiens R-HSA-3315487	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	TGFBR2
