Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulatory RNA pathways	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	POLR2G;POLR2L
Glutathione conjugation	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	GSTP1;MGST2
Metal ion solute carrier family (SLC) transporters	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	SLC39A1;SLC39A3
PIP2 hydrolysis	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	DGKQ;ITPR3
Non-coding RNA metabolism	3/50	0.12916025190606503	1.0	0	0	2.4	4.912083318606716	SNRPD2;GEMIN7;SNRPB
Endocytosis	8/201	0.1322792309955723	1.0	0	0	1.5920398009950247	3.220442116370119	ACAP1;ADRBK1;NEDD4;HLA-C;AGAP1;HLA-F;CHMP6;HRAS
Antigen processing: cross presentation	4/79	0.13568722199833994	1.0	0	0	2.0253164556962022	4.045372921890401	HLA-C;HLA-F;RPS27A;PSMB10
Unfolded protein response	4/79	0.13568722199833994	1.0	0	0	2.0253164556962022	4.045372921890401	EXOSC6;KLHDC3;EXOSC4;CXXC1
Tetrasaccharide linker sequence formation in glycosaminoglycan biosynthesis	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	B3GAT3;B4GALT7
ERBB2 role in signal transduction and oncology	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	CARM1;HRAS
YAP1- and WWTR1 (TAZ)-stimulated gene expression	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	NCOA3;CARM1
Glycosaminoglycan biosynthesis: heparan sulfate	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	B3GAT3;B4GALT7
Signaling by insulin receptor	5/109	0.13784796080850112	1.0	0	0	1.834862385321101	3.6359705219282574	RPS6;GRB10;EIF4EBP1;MLST8;HRAS
Pyruvate metabolism	3/52	0.14059914501552925	1.0	0	0	2.3076923076923075	4.527328570603137	GRHPR;PC;PDK2
Autoimmune thyroid disease	3/52	0.14059914501552925	1.0	0	0	2.3076923076923075	4.527328570603137	CD40;HLA-C;HLA-F
Basic mechanisms of SUMOylation	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	SUMO3
Vitamin B6 metabolism	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	PSAT1
Mitochondrial beta-oxidation of unsaturated fatty acids	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	ECI1
Neurotransmitter clearance in the synaptic cleft	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	COMT
Fatty acid, triacylglycerol, and ketone body metabolism	7/173	0.1437452070018003	1.0	0	0	1.6184971098265895	3.1394197912594404	ECI1;ABCB4;NCOA3;CARM1;PCCB;CYP1A1;ACADS
RORA activates circadian expression	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	NCOA3;CARM1
Control of gene expression by vitamin D receptor	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	NCOA3;CARM1
Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	TUBB2B;CCT8
eIF4E and p70 S6 kinase regulation	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	EIF4EBP1;PDK2
Mammalian calpain regulation of cell motility	2/27	0.1456305058632748	1.0	0	0	2.962962962962963	5.708689324070283	CAPNS1;HRAS
Protein folding	3/53	0.14644202157094957	1.0	0	0	2.2641509433962264	4.349718534458366	TUBB2B;SPHK1;CCT8
PI3K pathway	3/53	0.14644202157094957	1.0	0	0	2.2641509433962264	4.349718534458366	RPS6KA4;RPS6KB2;HRAS
Kit receptor signaling pathway	3/54	0.15236274042928305	1.0	0	0	2.222222222222222	4.1810914466514895	RPS6;GRB10;HRAS
Drug metabolism: cytochrome P450	4/83	0.15407242259021772	1.0	0	0	1.927710843373494	3.605460261308949	GSTP1;CYP1A1;CYP1B1;MGST2
TGF-beta receptor activation of SMADs	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	STUB1;RPS27A
Dual incision reaction in TC-NER	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	POLR2G;POLR2L
Endosomal sorting complex required for transport (ESCRT) pathway	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	RPS27A;CHMP6
Messenger RNA capping	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	POLR2G;POLR2L
Nef in HIV-1 replication and disease pathogenesis	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	FYN;AP1M1
PERK-regulated gene expression	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	EXOSC6;EXOSC4
Cyanoamino acid metabolism	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	SHMT2
Telomerase RNA component gene hTERC transcriptional regulation	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	TERC
MEK activation	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	HRAS
Association of TriC/CCT with target proteins during biosynthesis	2/29	0.16320629383915272	1.0	0	0	2.758620689655172	5.000662819323756	SPHK1;CCT8
Homologous recombination	2/29	0.16320629383915272	1.0	0	0	2.758620689655172	5.000662819323756	POLD2;XRCC3
IGF1 pathway	2/29	0.16320629383915272	1.0	0	0	2.758620689655172	5.000662819323756	GRB10;HRAS
Steroid hormone biosynthesis	3/56	0.164424419508895	1.0	0	0	2.142857142857143	3.868509150496886	CYP1A1;CYP1B1;COMT
mRNA stability regulation by proteins that bind AU-rich elements	4/86	0.1684397588656009	1.0	0	0	1.8604651162790697	3.3138178739793065	EXOSC6;EXOSC4;RPS27A;PSMB10
Pathogenic Escherichia coli infection	3/57	0.1705587717216263	1.0	0	0	2.1052631578947367	3.723527030473866	TUBB2B;FYN;ARPC4
Acute myeloid leukemia	3/57	0.1705587717216263	1.0	0	0	2.1052631578947367	3.723527030473866	RPS6KB2;EIF4EBP1;HRAS
SHP2 signaling	3/57	0.1705587717216263	1.0	0	0	2.1052631578947367	3.723527030473866	LMO4;HRAS;MLLT4
Butanoate metabolism	2/30	0.17213040735200277	1.0	0	0	2.6666666666666665	4.692007752438898	ABAT;ACADS
Tryptophan metabolism	3/58	0.17675775807092875	1.0	0	0	2.068965517241379	3.5854656874425306	WARS;CYP1A1;CYP1B1
Androgen receptor signaling, proteolysis, and transcription regulation	4/88	0.1782707420189226	1.0	0	0	1.8181818181818181	3.1353670212637206	NCOA3;CARM1;STUB1;AES
HIF-1 degradation in normoxia	4/88	0.1782707420189226	1.0	0	0	1.8181818181818181	3.1353670212637206	USP20;ID1;PSMG3;PSMB10
Activated NOTCH1 signaling in the nucleus	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	APH1A;RPS27A
Alpha-6 beta-4 integrin signaling pathway	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	EIF4EBP1;HRAS
CD28 co-stimulation	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	MLST8;FYN
DNA strand elongation	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	POLD2;MCM2
Bystander B cell activation	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	CD40
Support of platelet aggregation by Eph kinases and ephrins	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	FYN
TSP1-induced apoptosis in microvascular endothelial cell	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	FYN
Degradation of cysteine and homocysteine	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	SLC25A10
Mitochondrial beta-oxidation of saturated fatty acids	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	ACADS
NOD-like receptor (NLR) proteins	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	CD40
Nef-induced signal transduction	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	FYN
Adaptive immune system	19/606	0.18539525318703304	1.0	0	0	1.254125412541254	2.1135339508978936	VASP;CD40;HLA-C;ITPR3;HLA-F;RAP1GAP;PSMB10;UBE2Q1;NEDD4;RPS6KB2;ASB6;MLST8;STUB1;FYN;RPS27A;HRAS;AP1M1;UBE2M;MICB
Natural killer cell receptor signaling pathway	3/60	0.18933665205922548	1.0	0	0	2.0	3.3284572412017854	RAC2;TSPO;HRAS
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	9/255	0.19017510175007976	1.0	0	0	1.4117647058823528	2.3432612372681985	UBE2Q1;NEDD4;ASB6;HLA-C;STUB1;HLA-F;RPS27A;PSMB10;UBE2M
Alanine, aspartate and glutamate metabolism	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	GPT2;ABAT
Alpha-synuclein signaling	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	FYN;STUB1
Signaling by Robo receptor	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	VASP;PFN1
Sphingolipid de novo biosynthesis	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	SPHK1;CSNK1G2
Glycine, serine and threonine metabolism	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	SHMT2;PSAT1
Signaling by NGF	8/221	0.19022775572416975	1.0	0	0	1.4479638009049773	2.402944015012941	APH1A;ADRBK1;RPS6KB2;MLST8;ITPR3;RPS27A;HRAS;ITGB3BP
Signaling by PDGF	5/122	0.1906172284083889	1.0	0	0	1.6393442622950818	2.717193281076577	ADRBK1;RPS6KB2;MLST8;ITPR3;HRAS
Glucose metabolism	3/61	0.19571013951815233	1.0	0	0	1.9672131147540983	3.2087618250165857	PC;SLC25A10;SLC25A11
Leptin signaling pathway	3/61	0.19571013951815233	1.0	0	0	1.9672131147540983	3.2087618250165857	RPS6;FYN;HRAS
Propanoate metabolism	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	PCCB;ABAT
Glycoprotein VI-mediated activation cascade	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	RAC2;FYN
Circadian rhythm	3/62	0.20213542656566247	1.0	0	0	1.9354838709677418	3.0944852471126474	NCOA3;CARM1;RPS27A
AKT phosphorylation of nuclear targets	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	RPS6KB2
EGFR transactivation by gastrin	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	HRAS
Elevation of cytosolic calcium levels	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	ITPR3
Folding of actin by CCT/TriC	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	CCT8
Inhibition of matrix metalloproteinases	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	HRAS
PI3K/AKT signalling	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	MLST8
TOR signaling	2/34	0.20850978329059616	1.0	0	0	2.352941176470588	3.6888689802047985	EIF4EBP1;MLST8
Fatty acid beta oxidation	2/34	0.20850978329059616	1.0	0	0	2.352941176470588	3.6888689802047985	ECI1;ACADS
RNA polymerase I, RNA polymerase III, and mitochondrial transcription	4/95	0.21407627612000896	1.0	0	0	1.6842105263157894	2.5960806686302367	NFIX;EHMT2;UBTF;POLR2L
Validated nuclear estrogen receptor alpha network	3/64	0.21512892953081966	1.0	0	0	1.875	2.8809707969055927	LMO4;NCOA3;UBE2M
HIV factor interactions with host	5/128	0.2170847599208247	1.0	0	0	1.5625	2.3866678171750295	FYN;RANGAP1;RPS27A;PSMB10;AP1M1
Base excision repair	2/35	0.21773131350006625	1.0	0	0	2.2857142857142856	3.484556533108	POLE4;POLD2
MEF2D role in T cell apoptosis	2/35	0.21773131350006625	1.0	0	0	2.2857142857142856	3.484556533108	CAPNS1;FYN
M phase pathway	4/96	0.21934791524686295	1.0	0	0	1.6666666666666665	2.5284935927439762	RPS27;CENPM;RANGAP1;ITGB3BP
Ran role in mitotic spindle regulation	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	RANGAP1
COPI-mediated vesicle transport	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	COPE
Splicing regulation through Sam68	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	HRAS
Deregulation of CDK5 in Alzheimer's disease	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	CAPNS1
Electron transport reaction in mitochondria	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	UQCRC1
Fanconi anemia pathway regulation	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	RPS27A
IRAK2-mediated activation of TAK1 complex	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	RPS27A
Nef-mediated downregulation of MHC class I complex cell surface expression	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	AP1M1
Netrin mediated repulsion signals	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	FYN
Phospholipids as signaling intermediaries	2/36	0.22698728149273847	1.0	0	0	2.222222222222222	3.2952473149705526	SPHK1;HRAS
Semaphorin interactions	3/66	0.22829261173331122	1.0	0	0	1.8181818181818181	2.685685614666917	SEMA7A;RAC2;FYN
PI3K/AKT activation	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	RPS6KB2;MLST8
AMPK signaling	3/68	0.2416025942539262	1.0	0	0	1.7647058823529411	2.5066960150114252	RPS6KB2;EIF4EBP1;SLC2A4RG
Passive transport by aquaporins	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	AQP3
ALK2 pathway	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	AMH
Regulated proteolysis of p75 neurotrophin receptor	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	APH1A
B lymphocyte cell surface molecules	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	CD40
SUMOylation as a mechanism to modulate CtBP-dependent gene responses	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	CTBP1
CD28-dependent Vav1 pathway	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	FYN
Cardiac protection against reactive oxygen species	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	SOD2
Stress fiber formation mediated by Rho-selective guanine exchange factor AKAP13	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	GNA12
Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	SLC9A3R1
Unwinding of DNA	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	MCM2
Valine, leucine and isoleucine biosynthesis	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	VARS2
Vitamin B5 (pantothenate) metabolism	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	PPCDC
Erythropoietin-mediated neuroprotection through NF-kB	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	SOD2
Mechanism of protein import into the nucleus	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	RANGAP1
Methylation	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	COMT
Notch receptor processing	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	APH1A
BMAL1-CLOCK/NPAS2 activates circadian expression	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	NCOA3;CARM1
Signaling events mediated by HDAC class II	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	ADRBK1;RANGAP1
EGFR interaction with phospholipase C-gamma	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	ADRBK1;ITPR3
ERBB4 signaling events	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	NEDD4;FYN
p38 alpha/beta MAPK downstream pathway	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	RPS6KA4;EIF4EBP1
NGF signaling via TRKA from the plasma membrane	5/136	0.2539845336325637	1.0	0	0	1.4705882352941175	2.0154145662175362	ADRBK1;RPS6KB2;MLST8;ITPR3;HRAS
Signaling events regulated by Ret tyrosine kinase	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	GRB10;HRAS
E-cadherin nascent AJ-like junctions pathway	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	MLLT4;AP1M1
Tricarboxylic acid (TCA) cycle	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	PC;PDK2
GAB1 signalosome	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	RPS6KB2;MLST8
HIV-1 transcription initiation	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	POLR2G;POLR2L
Signaling events mediated by HDAC class I	3/70	0.2550357246055415	1.0	0	0	1.7142857142857142	2.342317109389694	MBD3;RANGAP1;SIRT3
Signaling events mediated by VEGFR1 and VEGFR2	3/70	0.2550357246055415	1.0	0	0	1.7142857142857142	2.342317109389694	NEDD4;GRB10;FYN
Long-term depression	3/70	0.2550357246055415	1.0	0	0	1.7142857142857142	2.342317109389694	GNA12;ITPR3;HRAS
Nucleotide metabolism	3/70	0.2550357246055415	1.0	0	0	1.7142857142857142	2.342317109389694	DTYMK;NME2;APRT
Insulin signaling pathway	9/277	0.25840791489674436	1.0	0	0	1.299638989169675	1.7586921146912498	RPS6KA4;SLC2A14;RPS6;RPS6KB2;RAC2;TRIP10;GRB10;EIF4EBP1;HRAS
Diabetes pathways	5/137	0.2587049099112584	1.0	0	0	1.45985401459854	1.97382074569392	KLHDC3;EXOSC6;EXOSC4;PAPPA;CXXC1
Natural killer cell-mediated cytotoxicity	5/137	0.2587049099112584	1.0	0	0	1.45985401459854	1.97382074569392	RAC2;HLA-C;FYN;HRAS;MICB
Phase II of biological oxidations: conjugation	3/71	0.26179144524840503	1.0	0	0	1.6901408450704225	2.2651387651401085	GSTP1;MGST2;COMT
Phosphatidylethanolamine biosynthesis	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	PISD
Platelet endothelial cell adhesion molecule 1 (PECAM1) interactions	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	FYN
Pyruvate dehydrogenase (PDH) complex regulation	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	PDK2
Assembly of HIV virion	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	RPS27A
Beta-arrestins in GPCR desensitization	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	ADRBK1
Salmonella infection	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	ARPC4
DNA repair	4/105	0.2681573440683617	1.0	0	0	1.523809523809524	2.005609700597553	POLD2;POLR2G;RPS27A;POLR2L
Biological oxidations	5/139	0.26820709009249616	1.0	0	0	1.4388489208633093	1.8935192412132424	GSTP1;CYP1A1;CYP1B1;MGST2;COMT
Bioactive peptide-induced signaling pathway	2/41	0.2735343283108339	1.0	0	0	1.951219512195122	2.529420780778097	FYN;HRAS
Graft-versus-host disease	2/41	0.2735343283108339	1.0	0	0	1.951219512195122	2.529420780778097	HLA-C;HLA-F
Platelet adhesion to exposed collagen	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	FYN
Purine salvage	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	APRT
Signal attenuation	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	GRB10
Downregulation of ERBB2-ERBB3 signaling	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	RPS27A
p27 phosphorylation regulation during cell cycle progression	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	UBE2M
Lck and Fyn tyrosine kinases in initiation of T cell receptor activation	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	FYN
MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	HRAS
Melanocyte development and pigmentation pathway	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	HRAS
N-glycan trimming in the ER and calnexin/calreticulin cycle	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	PRKCSH
Organic anion transporters	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	SLC25A10
PI3K class IB pathway	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	HRAS
Adherens junction cell adhesion	3/74	0.28218271785894006	1.0	0	0	1.6216216216216217	2.051676457611424	RAC2;FYN;MLLT4
Fatty acid metabolism	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	ECI1;ACADS
Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	HRAS;RAP1GAP
Cleavage of growing transcript in the termination region	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	LSM10;SNRPB
Type 1 diabetes mellitus	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	HLA-C;HLA-F
Growth hormone receptor signaling	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	SLC2A14;HRAS
Mitotic prometaphase	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	RPS27;RANGAP1
PI3K class IB pathway in neutrophils	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	RAC2;HRAS
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	3/76	0.2958542767561014	1.0	0	0	1.5789473684210524	1.9229814539020869	HERC5;ISG15;RPS27A
VEGF signaling pathway	3/76	0.2958542767561014	1.0	0	0	1.5789473684210524	1.9229814539020869	SPHK1;RAC2;HRAS
S1P/S1P4 pathway	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	GNA12
Sema3A-plexin repulsion signaling by inhibiting integrin adhesion	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	FYN
Signaling by NOTCH2	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	APH1A
DCC-mediated attractive signaling	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	FYN
Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	RPS27A
Leading strand biosynthesis	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	POLD2
MAP kinase inactivation of SMRT corepressor	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	HRAS
G-protein-mediated events	2/44	0.30144914903771564	1.0	0	0	1.8181818181818181	2.180279885359369	ADRBK1;ITPR3
Lysine degradation	2/44	0.30144914903771564	1.0	0	0	1.8181818181818181	2.180279885359369	SUV420H2;EHMT2
PI3K events in ERBB2 signaling	2/44	0.30144914903771564	1.0	0	0	1.8181818181818181	2.180279885359369	RPS6KB2;MLST8
Epidermal growth factor receptor (EGFR) pathway	4/111	0.3016982914677775	1.0	0	0	1.4414414414414414	1.7273193453695646	RPS6KA4;RPS6KB2;RAC2;HRAS
S phase	4/112	0.30733899532659725	1.0	0	0	1.4285714285714284	1.6854341732739702	POLD2;RPS27A;PSMB10;MCM2
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	4/112	0.30733899532659725	1.0	0	0	1.4285714285714284	1.6854341732739702	ABCB4;NCOA3;CARM1;CYP1A1
Phosphatidylinositol signaling system	3/78	0.309564425132796	1.0	0	0	1.5384615384615385	1.8039831534931936	IMPA2;DGKQ;ITPR3
RNA polymerase III transcription	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	NFIX;POLR2L
Wnt interactions in lipid metabolism and immune response	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	LMO2;CYP1A1
Interleukin-3 signaling pathway	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	FYN;HRAS
Interleukin-3, interleukin-5, and GM-CSF signaling	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	FYN;HRAS
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	RPS27A
Association of licensing factors with the pre-replicative complex	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	RPS27A
Biogenic amine biosynthesis	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	COMT
Sema3A/PAK-dependent axon repulsion	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	FYN
Calcium signaling by HBx of hepatitis B virus	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	HRAS
Signaling to p38 via RIT and RIN	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	HRAS
Cytochrome P450 metabolism of endogenous sterols	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	CYP1B1
Cytochrome P450 metabolism of xenobiotics	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	CYP1A1
TRAF6-mediated induction of TAK1 complex	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	RPS27A
TrkA receptor signaling pathway	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	HRAS
Fatty acid omega oxidation	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	CYP1A1
Lagging strand processive biosynthesis	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	POLD2
Mechanisms of transcriptional repression by DNA methylation	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	MBD3
Mu-calpain pathway	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	CAPNS1
Signaling events mediated by hepatocyte growth factor receptor (c-Met)	3/79	0.3164279982103083	1.0	0	0	1.5189873417721518	1.747837301901023	MLST8;EIF4EBP1;HRAS
Fc epsilon receptor I signaling pathway	3/79	0.3164279982103083	1.0	0	0	1.5189873417721518	1.747837301901023	RAC2;FYN;HRAS
Glycerophospholipid metabolism	3/79	0.3164279982103083	1.0	0	0	1.5189873417721518	1.747837301901023	DGKQ;CHPT1;PISD
ABC transporters	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	ABCB4;ABCB8
CXCR4 signaling pathway	4/116	0.32999523901017713	1.0	0	0	1.379310344827586	1.5292097267138929	ADRBK1;MLST8;FYN;HRAS
MAP kinase signaling pathway	3/81	0.3301606795473307	1.0	0	0	1.4814814814814814	1.6417419782274463	RPS6KA4;RPS6KB2;HRAS
Pantothenate and CoA biosynthesis	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	PPCDC
Rap1 signaling	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	RAP1GAP
CD40L signaling pathway	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	CD40
