Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Porphyrin and chlorophyll metabolism	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	CP
Protein digestion and absorption	2/90	0.6618632480006403	1.0	0	0	0.8888888888888888	0.3668411719125685	ATP1A3;ATP1B2
Salivary secretion	2/90	0.6618632480006403	1.0	0	0	0.8888888888888888	0.3668411719125685	ATP1A3;ATP1B2
mRNA surveillance pathway	2/91	0.6677839316144591	1.0	0	0	0.8791208791208791	0.3549807590642075	PPP2R2B;MSI1
Fatty acid degradation	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	ACSL6
Vasopressin-regulated water reabsorption	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	AQP4
Measles	3/138	0.6742132929355205	1.0	0	0	0.8695652173913043	0.3427902258877473	CCNE2;STAT1;OAS3
Pathways in cancer	12/530	0.6774339543999982	1.0	0	0	0.9056603773584905	0.352703289292644	APC2;GNGT2;CCNE2;GNG4;STAT1;DCC;E2F1;E2F2;GNB3;CTNNA2;GNB5;RXRG
Type II diabetes mellitus	1/46	0.688372038071095	1.0	0	0	0.8695652173913043	0.32471811668930733	GCK
Calcium signaling pathway	4/188	0.6949586397873954	1.0	0	0	0.8510638297872339	0.30970463513657304	OXTR;GRIN2A;PDE1C;CACNA1F
Cysteine and methionine metabolism	1/47	0.69618066242957	1.0	0	0	0.8510638297872339	0.30820942968045956	IL4I1
Hedgehog signaling pathway	1/47	0.69618066242957	1.0	0	0	0.8510638297872339	0.30820942968045956	LRP2
Glycerophospholipid metabolism	2/97	0.7015629289067601	1.0	0	0	0.8247422680412371	0.29232550701224613	GPD2;DGKI
Amino sugar and nucleotide sugar metabolism	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	GCK
Notch signaling pathway	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	DTX1
Valine, leucine and isoleucine degradation	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	IL4I1
Arginine and proline metabolism	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	CKB
Malaria	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	ITGB2
Choline metabolism in cancer	2/99	0.712171216084855	1.0	0	0	0.8080808080808081	0.27429246420172493	DGKI;WASF3
Breast cancer	3/147	0.714987466611623	1.0	0	0	0.8163265306122448	0.2738696046173723	APC2;E2F1;E2F2
HIF-1 signaling pathway	2/100	0.7173559974425507	1.0	0	0	0.7999999999999999	0.2657464415359102	TF;ENO2
N-Glycan biosynthesis	1/50	0.7184542048692922	1.0	0	0	0.7999999999999999	0.26452265010260456	MGAT5B
Vibrio cholerae infection	1/50	0.7184542048692922	1.0	0	0	0.7999999999999999	0.26452265010260456	ATP6V0E2
Phospholipase D signaling pathway	3/148	0.7192652911743728	1.0	0	0	0.8108108108108109	0.26718244612586517	SYK;GRM8;DGKI
Melanogenesis	2/101	0.7224620897819041	1.0	0	0	0.792079207920792	0.2574972920889452	GNAO1;DCT
C-type lectin receptor signaling pathway	2/104	0.737315155331438	1.0	0	0	0.7692307692307693	0.23441527617042462	SYK;STAT1
Toll-like receptor signaling pathway	2/104	0.737315155331438	1.0	0	0	0.7692307692307693	0.23441527617042462	STAT1;SPP1
Pathogenic Escherichia coli infection	1/55	0.752013933732217	1.0	0	0	0.7272727272727272	0.20727303731253116	TUBB3
Regulation of lipolysis in adipocytes	1/55	0.752013933732217	1.0	0	0	0.7272727272727272	0.20727303731253116	PTGS1
Glutathione metabolism	1/56	0.758230644178816	1.0	0	0	0.7142857142857142	0.19769118550302078	GPX3
Wnt signaling pathway	3/158	0.7593313228545253	1.0	0	0	0.7594936708860759	0.2091015731665911	APC2;WIF1;NLK
Leukocyte transendothelial migration	2/112	0.7736407907197486	1.0	0	0	0.7142857142857142	0.1833197198535737	ITGB2;CTNNA2
Steroid hormone biosynthesis	1/60	0.7815804178020295	1.0	0	0	0.6666666666666666	0.1642914883710904	CYP21A2
RNA transport	3/165	0.7845351354244723	1.0	0	0	0.7272727272727272	0.1764828514783099	CYFIP2;NUP210;XPO5
Basal cell carcinoma	1/63	0.7976032864598676	1.0	0	0	0.6349206349206349	0.143583453909114	APC2
Central carbon metabolism in cancer	1/65	0.8076279713191508	1.0	0	0	0.6153846153846154	0.13147923570947304	GCK
Mitophagy	1/65	0.8076279713191508	1.0	0	0	0.6153846153846154	0.13147923570947304	E2F1
Platelet activation	2/124	0.8198943491236538	1.0	0	0	0.6451612903225806	0.12811599326250314	SYK;PTGS1
Epithelial cell signaling in Helicobacter pylori infection	1/68	0.8217434703815468	1.0	0	0	0.588235294117647	0.11548647791811906	ATP6V0E2
Fc epsilon RI signaling pathway	1/68	0.8217434703815468	1.0	0	0	0.588235294117647	0.11548647791811906	SYK
Oocyte meiosis	2/125	0.8233393070687913	1.0	0	0	0.64	0.12440760480345983	CCNE2;REC8
RIG-I-like receptor signaling pathway	1/70	0.8305746692313859	1.0	0	0	0.5714285714285714	0.10607854011592341	ISG15
Axon guidance	3/181	0.8340027666839884	1.0	0	0	0.6629834254143646	0.1203437961958012	NTNG2;DPYSL5;DCC
B cell receptor signaling pathway	1/71	0.8348251375727604	1.0	0	0	0.5633802816901409	0.10170872796755898	SYK
p53 signaling pathway	1/72	0.8389691786747109	1.0	0	0	0.5555555555555555	0.0975451716537232	CCNE2
Bacterial invasion of epithelial cells	1/74	0.8469485510129866	1.0	0	0	0.5405405405405406	0.08979206961117422	CTNNA2
MAPK signaling pathway	5/295	0.8637502135907603	1.0	0	0	0.6779661016949152	0.09930281804556475	RASGRF2;CACNA2D4;MAPK8IP2;NLK;CACNA1F
RNA degradation	1/79	0.8652127562704516	1.0	0	0	0.5063291139240506	0.07330624875311624	ENO2
Signaling pathways regulating pluripotency of stem cells	2/139	0.865708767874858	1.0	0	0	0.5755395683453237	0.08299667495615301	APC2;LEFTY2
Rap1 signaling pathway	3/206	0.8917024208417611	1.0	0	0	0.5825242718446602	0.06677056950510053	GNAO1;GRIN2A;ITGB2
TGF-beta signaling pathway	1/90	0.8980975124258875	1.0	0	0	0.4444444444444444	0.047767390278977744	LEFTY2
GnRH signaling pathway	1/93	0.9055837893531324	1.0	0	0	0.43010752688172044	0.04265611705062928	CACNA1F
NF-kappa B signaling pathway	1/95	0.9102671124337166	1.0	0	0	0.42105263157894735	0.039586186271934845	SYK
Amoebiasis	1/96	0.9125210926536497	1.0	0	0	0.41666666666666663	0.038143366064902956	ITGB2
JAK-STAT signaling pathway	2/162	0.9155708456938229	1.0	0	0	0.49382716049382713	0.04355927563483976	STAT1;GFAP
Necroptosis	2/162	0.9155708456938229	1.0	0	0	0.49382716049382713	0.04355927563483976	HIST1H2AM;STAT1
Phosphatidylinositol signaling system	1/99	0.9189496039479084	1.0	0	0	0.40404040404040403	0.03415110951678137	DGKI
AGE-RAGE signaling pathway in diabetic complications	1/100	0.9209858941252744	1.0	0	0	0.39999999999999997	0.03292422346760427	STAT1
Longevity regulating pathway	1/102	0.924906569443872	1.0	0	0	0.39215686274509803	0.030612765716779206	EHMT2
Glucagon signaling pathway	1/103	0.9267934783334831	1.0	0	0	0.38834951456310673	0.029524086681869306	GCK
Parathyroid hormone synthesis, secretion and action	1/106	0.9321749795107209	1.0	0	0	0.3773584905660377	0.02650367383491708	RXRG
NOD-like receptor signaling pathway	2/178	0.9393740583854508	1.0	0	0	0.449438202247191	0.02810854870089203	STAT1;OAS3
Neurotrophin signaling pathway	1/119	0.9512875582335184	1.0	0	0	0.3361344537815126	0.016786180690548515	MATK
Sphingolipid signaling pathway	1/119	0.9512875582335184	1.0	0	0	0.3361344537815126	0.016786180690548515	PPP2R2B
AMPK signaling pathway	1/120	0.952512604294039	1.0	0	0	0.3333333333333333	0.016217313071400133	PPP2R2B
Focal adhesion	2/199	0.9610845852526324	1.0	0	0	0.40201005025125625	0.015956927008002417	ITGB4;SPP1
FoxO signaling pathway	1/132	0.9650218289340243	1.0	0	0	0.30303030303030304	0.010789259770295241	NLK
Vascular smooth muscle contraction	1/132	0.9650218289340243	1.0	0	0	0.30303030303030304	0.010789259770295241	CACNA1F
Oxidative phosphorylation	1/133	0.9659020359820757	1.0	0	0	0.3007518796992481	0.01043394344030168	ATP6V0E2
Insulin signaling pathway	1/137	0.9692072533500224	1.0	0	0	0.291970802919708	0.009131914223382517	GCK
Ubiquitin mediated proteolysis	1/137	0.9692072533500224	1.0	0	0	0.291970802919708	0.009131914223382517	FANCL
Ribosome	1/153	0.9795241339392932	1.0	0	0	0.26143790849673204	0.005408732774241227	RPS4Y1
Thermogenesis	2/231	0.9805048749159466	1.0	0	0	0.3463203463203463	0.006818237745709308	ACTL6B;ACSL6
Protein processing in endoplasmic reticulum	1/165	0.9849252970410671	1.0	0	0	0.2424242424242424	0.0036822984857052027	CRYAA
Olfactory transduction	5/444	0.9874337067649512	1.0	0	0	0.4504504504504504	0.005696358941559757	SLC24A4;PDE1C;CNGA3;ANO2;CNGB1
Huntington disease	1/193	0.9926269421435171	1.0	0	0	0.20725388601036268	0.0015337561026800678	HAP1
