	Sample: SRX3270441	Sample: SRX3270442	Sample: SRX3270443	Sample: SRR7947406	Sample: SRR7947407	Sample: SRR7947408
Gene: LTBP4	-0.7311324760004235	-1.1765539148361814	-1.0574503279652443	0.8417858634751487	1.056570305117226	1.0667805502094756
Gene: ATP5F1D	-1.1808910987685983	-0.9149829602717171	-0.8904867967066381	1.0326784377517668	0.9614560024104357	0.9922264155847506
Gene: IRX6	0.7207776407848012	1.090934322989809	1.1489525463825694	-1.1450724978983284	-0.9815243544639869	-0.8340676577948641
Gene: BDKRB2	-1.038994882049967	-0.7050920266408565	-1.038994882049967	0.21514872704687613	1.2980274628144213	1.2699056008794931
Gene: FAM173A	-1.1068279548842284	-0.7906374801946805	-1.0844118787946149	1.0753788052305544	0.9474495190125339	0.9590489896304354
Gene: DEFB119	-0.9938411499717231	-0.9938411499717231	-0.7724833125234084	1.3521744834550231	1.2554634809451963	0.15252764806663516
Gene: PAK3	0.8788256115564046	0.9715979316222728	0.9521570651572893	-1.6452459767043044	-0.5946966383559795	-0.5626379932756831
Gene: HPCA	-1.1310110078842188	-1.056441160390468	-0.7949618526369737	0.9654976443748278	0.9509243231758528	1.065992053360981
Gene: AF165138.7	-1.2286894785447624	-0.9155450153362722	-0.7676482823712126	0.6665140560612669	0.9016252355998589	1.3437434845911216
Gene: CDHR5	-0.9947014285176904	-0.9947014285176904	-0.9947014285176904	1.1917562405644744	0.8453384532390675	0.9470095917495293
Gene: NME3	-1.1389005327248165	-0.8254449655472929	-1.0202165402031542	1.0823678718708962	0.9485610709314054	0.9536330956729616
Gene: RESP18	-1.255602622178347	-0.9207688610784469	-0.7686876896502708	1.166202304785729	1.0353261741194444	0.7435306940018914
Gene: COBL	-1.0888720319856313	-1.1415302767391933	-0.7424274858835789	1.087799030558448	0.9492433780315832	0.9357873860183736
Gene: ANKRD19P	-0.9902230754670495	-0.9902230754670495	-0.9902230754670495	1.047047192570175	1.1983549815908134	0.7252670522401593
Gene: ARID5B	0.848536161375215	0.9225780405581231	1.1451901728416138	-0.539092031965433	-1.1642532494654492	-1.21295909334407
Gene: ODF3B	-0.9908558182684346	-0.9908558182684346	-0.9908558182684346	0.7420294763360008	1.0248348646954835	1.2057031137738192
Gene: COL16A1	-0.8632573259187724	-0.9361952475774007	-0.895395851197957	1.7335419557955551	0.7145001301331341	0.2468063387654413
Gene: MSN	0.9307726045965431	0.8258193898150421	0.8671742835910123	0.03314128019501651	-1.0377509884691656	-1.619156569728449
Gene: MMP12	-0.6083048578829958	-0.6083048578829958	-0.6083048578829958	2.0996675843429555	0.3335518471890275	-0.6083048578829958
Gene: DCLK3	-0.524783632521004	-1.5230999571193355	-0.7970977630119375	1.0972832390219431	1.011959449310632	0.7357386643197017
Gene: SLC38A5	-1.1444287289025221	-1.0814956411231238	-0.7124152883446232	1.2781009351246642	0.8038876043575263	0.8563511188880782
Gene: TEKT1	0.9138938428953268	0.8673886558393775	0.6787970036600434	0.30369811205992914	-1.2401078192350143	-1.5236697952196625
Gene: AJUBA	1.0704717252825537	0.9985229154857486	0.9184613684658692	-0.8996770610438963	-0.9328901388844993	-1.154888809305776
Gene: TRPS1	1.0716550257187314	0.9648342384802363	0.8716725110614043	-0.5202818275183162	-1.054013333970234	-1.333866613771822
Gene: SST	0.7241875437373567	0.7488464688749923	0.9977705413742064	-1.3839997295352184	-1.3839997295352184	0.2971949050838816
Gene: SNCAIP	0.8966141155399456	1.0482537460096983	1.0468162862119066	-0.889890236950503	-1.070254371705846	-1.0315395391052014
Gene: ARC	-0.9437988052326595	-1.2965193489499283	-0.7132395542161367	0.9076885396021475	0.9849746153509736	1.0608945534456033
Gene: AL390763.2	0.8537266870366284	0.9162957918946064	1.2003222158143934	-0.8079120650855024	-1.0812163148300629	-1.0812163148300629
Gene: NMUR1	-0.9126099429952347	-0.7317242692649948	-1.2658471447678536	0.9909461579747894	1.2802790480594826	0.6389561509938109
Gene: CDHR1	-1.1360507673867732	-1.0885815909341963	-0.7466311700401355	1.1105296479532112	0.9655754895322491	0.8951583908756435
Gene: AL137141.1	0.9723967968411408	0.9021072583959799	1.1193457115137677	-0.9979499222502961	-0.9979499222502961	-0.9979499222502961
Gene: ADAMTS1	0.8802474137226592	0.9484826859760077	1.028926633179108	-0.3705292961119895	-1.3789551249403134	-1.108172311825472
Gene: RHPN1	-0.8307839094282736	-1.0928426254934276	-1.0600308195303914	1.1112813381594242	0.8915474007914255	0.9808286155012427
Gene: TNC	-1.0402366511127465	-1.086473666682787	-0.7856129092370493	0.5291712110031379	1.174751891105255	1.2084001249241898
Gene: PPM1N	-0.9359248829074632	-1.0166292133957102	-1.0277793830918536	0.9951305779762736	1.1841465480001823	0.8010563534185711
Gene: KCNJ4	-0.8836931446029691	-0.9842231438564693	-1.124313088555455	0.9679869507068333	1.0284593772248867	0.9957830490831734
Gene: KIAA1024L	0.8146138200976332	1.1543615831582907	1.0163907035374495	-0.9951220355977912	-0.9951220355977912	-0.9951220355977912
Gene: FSIP2	1.0044582622616287	0.8539448567045849	1.1104082333948364	-0.7434488360962198	-1.1126812581324153	-1.1126812581324153
Gene: AC087516.2	-0.9935302687302847	-0.9935302687302847	-0.9935302687302847	0.7682867474739519	1.0808176170064843	1.131486441710418
Gene: FOXD2-AS1	-1.0852006742324698	-1.1819265427661654	-0.6739609718188015	0.829756887267203	1.2196920635795938	0.89163923797064
Gene: TTC29	0.9936172185748892	0.9898851270514908	0.9533335341153055	-0.5829733313678048	-1.0938196699420795	-1.2600428784318018
Gene: OPTC	1.5015674293917585	-0.08683548587484269	1.2045343213458222	-0.873088754954246	-0.873088754954246	-0.873088754954246
Gene: EEF1A2	-1.2297362778702583	-1.0819835935149842	-0.635818221012691	1.0354833066454605	1.0353777233152996	0.8766770624371735
Gene: THRSP	-0.9992259812785894	-0.9992259812785894	-0.9992259812785894	0.9323891532961862	1.068588015461104	0.9967007750784783
Gene: LINC01515	1.0974596961041736	0.8306496330434892	0.9097599299092821	-0.4004070848903694	-0.9476190128351266	-1.4898431613314498
Gene: FBXO2	-1.1951009387820868	-0.7254825633409192	-1.0258037907350377	0.9673345278192778	1.2120958853819193	0.766956879656847
Gene: CCDC60	-0.8906467799272851	-1.1915992130875648	-0.8856232831532248	1.198849096907055	0.8678416367936169	0.9011785424674024
Gene: ESPN	-0.8815369210596571	-0.817315118804666	-1.1047941852340546	1.0542938159449717	1.4631768781573602	0.2861755309960454
Gene: CHPF	-1.112592797188015	-0.9801578437777936	-0.8874322635763827	1.1820639190549267	0.8984291065344489	0.8996898789528155
Gene: CYSLTR2	0.748991112712168	1.151054517682163	1.0729610835760264	-0.8858546704837568	-1.0435760217433003	-1.0435760217433003
Gene: SEMA3A	1.0063994232028504	0.9804306037871785	0.9845924518808807	-0.9691592199874446	-1.2385079795797378	-0.7637552793037289
Gene: INHA	-0.6852097068555367	-1.2462266913443798	-1.0197656367292298	1.1278793682144637	0.8721638977672399	0.9511587689474429
Gene: CHD5	-1.2860223323388225	-0.8014036420524361	-0.8722219768552817	0.9221970453309893	1.1111297247646368	0.926321181150915
Gene: SLC18A3	-1.069188378384753	-1.069188378384753	-0.842607138112015	1.0923957787769474	1.060428807850185	0.8281593082543884
Gene: PDGFD	1.0125190969816134	0.893205244089198	0.7195034255291989	0.07289844207788676	-1.265255022997773	-1.4328711856801244
Gene: RPP25	-1.125155880885098	-0.8663887828649461	-0.9958320183330457	0.8911285591620847	1.0327112985835838	1.0635368243374204
Gene: CNTNAP4	0.6936447575918308	0.9557805373287921	0.8340545927584168	0.1535060661807554	-0.8661204102073841	-1.770865543652411
Gene: ADORA1	-0.9234567157451871	-0.9952609951510734	-1.0478089269550417	0.7102248217014037	1.061399660416668	1.1949021557332307
Gene: SCTR	-0.96273365904918	-0.96273365904918	-0.96273365904918	0.5463323159403446	1.4699145076959934	0.8719541535112014
Gene: SCN2A	0.6724563189623092	0.9398426616720176	1.1298711907958294	-0.34107126688500966	-0.759572253995816	-1.6415266505493302
Gene: PLXDC1	-1.2894339422510939	-1.0300327751089708	-0.6197849704097457	1.05004901747676	0.9951625722813134	0.8940400980117371
Gene: KDM5D	2.2141758231134703	-0.5192912007505707	-0.13701102011118715	-0.5192912007505707	-0.5192912007505707	-0.5192912007505707
Gene: DLGAP3	-1.2018674291249705	-0.8902058301058836	-0.8780487146241421	0.8085475202152917	1.1134029120091256	1.0481715416305786
Gene: NDUFA4L2	-0.8064598088104065	-0.7630656633709868	-1.0654073608717598	1.7593933308377951	0.7148175114231903	0.16072199079216729
Gene: CLEC19A	1.3959956436047773	0.7966249590373202	0.740649109368696	-0.9777565706702644	-0.9777565706702644	-0.9777565706702644
Gene: MT2A	-0.831300056633987	-0.7602901931477303	-1.3039461701499684	1.3296267929697	0.9183792110353893	0.6475304159265964
Gene: A2M	0.4633934292010827	0.4685962793299051	0.40691058539036745	1.3229342006167022	-1.5625111752453567	-1.0993233192927008
Gene: PLEKHH3	-0.9902558197187862	-1.1881750845333368	-0.8012721586653705	0.9426927442726868	0.9851796546905781	1.0518306639542285
Gene: C9orf47	0.9988554175540327	0.9804854679514181	1.0110876002367657	-1.0491685663777226	-0.840941392981284	-1.1003185263832098
Gene: GDNF	-1.1820498671788864	-0.8379976734819068	-0.9540610516991844	1.0938366712459102	1.0543629458639403	0.8259089752501274
Gene: NPTX1	-1.0393813426988532	-1.0643008909101919	-0.8781166379945303	1.1803005395691712	0.9059320351954713	0.8955662968389329
Gene: RP1L1	-0.9559108255659832	-1.3208376827800283	-0.6399954607313787	0.7247125071853299	1.0495456517331234	1.1424858101589366
Gene: LIMS2	-1.1913695509260434	-1.1913695509260434	-0.5165731827927841	1.1701673392912788	0.9873865803902778	0.7417583649633143
Gene: ABCA7	-1.1255042731574572	-0.9185165034723355	-0.9438428985569077	0.8891565381300357	0.9953027871682292	1.103404349888435
Gene: AC020636.2	1.0903260574277114	0.9469346337603792	0.9595864849682778	-0.9989490587187895	-0.9989490587187895	-0.9989490587187895
Gene: DCHS2	1.0060354319206812	1.050566100182209	0.9309068860054499	-0.8457910546339579	-1.137103711185051	-1.0046136522893319
Gene: ARID5A	-0.8858861226159427	-1.1113794051903776	-0.8927408773983893	0.46321507140715784	1.104242036585942	1.3225492972116093
Gene: SERPINI1	0.8854681286138285	1.0857066597158778	0.9157186111146726	-0.4701272686820003	-1.3775689887871487	-1.03919714197523
Gene: SNCA	0.789484423411287	0.9993502191685991	1.157869562223045	-0.9688316639395703	-0.7217969111887194	-1.2560756296746396
Gene: C12orf56	1.0648837743993442	0.9280733536897523	0.9989324120240495	-0.9101519907213327	-1.1171713792122533	-0.9645661701795597
Gene: EOMES	0.9863101253441385	0.34440727444443936	1.4932790101524653	-0.8972437558611703	-1.0568094885985613	-0.8699431654813116
Gene: PLCH1	1.167808556328529	0.848991378867188	0.9220059751543198	-0.773008366457314	-0.8354514432318269	-1.330346100660896
Gene: PLCH2	-1.2049181994652103	-0.9778290324534388	-0.7892701880602591	0.8697625317553194	1.0133755107003792	1.08887937752321
Gene: CHMP1B2P	1.057878478962084	0.8401133387414614	1.0926274713458046	-0.9968730963497835	-0.9968730963497835	-0.9968730963497835
Gene: LINC01902	1.141166662139005	0.9409076761101606	0.893033432176351	-1.155523640282727	-1.019893374529627	-0.7996907556131623
Gene: PKHD1	0.900589189963817	1.0048441517261733	0.9706033152092638	-0.3930164840242986	-1.2415100864374777	-1.2415100864374777
Gene: ANKRD24	-1.0451435554206072	-0.8852652324601089	-1.0569899601917898	1.1414614656407447	0.929138646701416	0.9167986357303456
Gene: TTTY15	2.23606797749979	-0.4472135954999579	-0.4472135954999579	-0.4472135954999579	-0.4472135954999579	-0.4472135954999579
Gene: AP000866.2	-0.9996122521328168	-0.9996122521328168	-0.9996122521328168	1.0107589986241257	1.0412919072543187	0.9467858505200061
Gene: DOCK1	1.0576313507468496	0.8971146482695933	0.9298887091120952	-0.4281319750372121	-1.152725226860384	-1.3037775062309418
Gene: TMEM160	-0.952311954328408	-0.8650768034226662	-1.1629817362597175	0.8687281181685224	0.9925272627523268	1.1191151130899417
Gene: PCSK4	-0.7630184304552308	-1.0788794061841425	-1.1361854119953851	1.047067569513104	0.9982457352885237	0.9327699438331302
Gene: KCNA5	-0.8699319587845599	-1.2803941487234325	-0.7597181437579474	1.3382326940422766	0.7704943554062078	0.8013172018174551
Gene: VWA1	-0.8373195722921004	-0.7207030282169021	-1.3707242476356327	1.1421960468293022	0.8860496243472863	0.9005011769680468
Gene: HS3ST4	-0.6171455235074135	-1.191044877910895	-0.9703984579231226	1.474533958956298	0.9943287405442334	0.30972615984090046
Gene: SMIM24	-0.9989981160540904	-0.9989981160540904	-0.7680321862031104	1.267046596623493	0.1641483785150003	1.3348334431727977
Gene: ISG15	-1.1871361392385356	-0.8385748048878835	-0.9561593072447824	1.0711079635597587	0.9708881234296194	0.9398741643818234
Gene: CHST8	-1.1088160077996883	-0.9930193119190242	-0.8768832968262154	1.173849741714737	0.9688285145645856	0.836040360265605
Gene: NPW	-0.971386565510255	-0.971386565510255	-0.971386565510255	0.5085026725452413	1.295177292513883	1.1104797314716413
Gene: TMEM257	0.9164611237668334	0.9354277551726429	1.069392160458857	-0.6646509804746886	-0.8512556555353937	-1.4053744033882511
Gene: NEURL1	-0.9064326880653505	-1.3703603170009977	-0.6353636969168817	0.9106294143896578	1.1803516227836433	0.8211756648099293
Gene: PGM5	1.2170756887706924	0.9018108010866678	0.8244638112727983	-0.7979618908588411	-1.2820199990814058	-0.8633684111899124
Gene: FRMPD1	-1.1174513580686816	-1.0888320397622497	-0.7671226311774113	0.8730208023293504	0.9820172924835601	1.1183679341954318
Gene: AC138932.1	-1.2439126527025348	-1.0568414500518868	-0.6473198381401499	0.8784577450909858	0.9935717051619579	1.0760444906416275
Gene: JADE2	-0.8238733322305164	-1.052247877410099	-1.0637519370831812	1.3005717022754189	0.9734323655244509	0.6658690789239265
Gene: HSPB1	-0.8635266284336194	-1.216092841440882	-0.8933012745481721	0.9331543427934723	1.1346705733582134	0.9050958282709877
Gene: ZNF628	-0.8248343374251605	-1.1906938794152937	-0.9588516302753509	0.936018049329963	0.8989503818894985	1.1394114158963435
Gene: MAMDC4	-1.1594964823340967	-0.8949269888190892	-0.9320154081035787	1.0259464259311613	0.903795351777913	1.056697101547689
Gene: AL354766.2	-0.8811181648039397	-0.8811181648039397	-0.8811181648039397	-0.05896787336316589	1.2613223304327035	1.4410000373422804
Gene: RBMS1	1.0267007271814619	1.0105169325104164	0.9246794268693282	-0.6829917893004368	-1.0823271628731648	-1.1965781343876045
Gene: ZC3H12B	1.0479580225382765	0.9589784387231618	0.8900685090546362	-0.458329003163797	-1.2754034574742725	-1.1632725096780039
Gene: AL161658.1	-0.8671113201281817	-0.9982977554529392	-1.1164151124692954	0.9942858824743552	0.8499321400627435	1.1376061655133178
Gene: EN2	-0.9347781667845018	-0.9347781667845018	-0.9347781667845018	0.3072861794136943	0.9599766062468685	1.5370717146929413
Gene: SMPD5	-0.9855626434015544	-0.9855626434015544	-0.9855626434015544	0.6501738201682263	1.1936870034679106	1.1128271065685265
Gene: SLC17A8	0.8022823906687212	0.9002088150293547	1.262661639469192	-0.9436866816499736	-1.1054573155457232	-0.9160088479715709
Gene: OPLAH	-0.5904662039086883	-1.3729285253040346	-0.8628700703411064	0.4534274439456678	1.1629968594521907	1.2098404961559714
Gene: UBE2S	-1.071542402905218	-1.0659245429040194	-0.8463016352960503	0.8708389619296485	1.1227181276052325	0.9902114915704078
Gene: C11orf96	-1.1356342538394926	-0.9060414744584854	-0.9508029118741352	0.990928850596988	0.9874193000872477	1.014130489487877
Gene: LINC01694	0.7708151109252961	0.7994856599016946	1.254414503323527	-0.34522796930675165	-1.239743652421883	-1.239743652421883
Gene: AP000894.2	0.7288897869308301	0.9171132749289242	0.7627287674113444	-1.3130697052713332	-1.475591254866299	0.37992913086653396
Gene: CLDN1	1.6023371834113287	0.550385836618948	0.6642451613989444	-0.8068165045537535	-0.9127135273421475	-1.0974381495333199
Gene: ENTPD8	-0.991730852709338	-1.0078355890102844	-0.9680811937407668	0.7005677358400652	1.0952296672294395	1.1718502323908846
Gene: TMEM151A	-0.997456842441067	-1.0187473657906359	-0.9665778950405514	0.7954392949610933	1.1569283108047175	1.0304144975064429
Gene: CFAP54	0.999657706963857	0.8621533938593919	0.8326695671728104	-0.030571831362872958	-1.2456479746125704	-1.4182608620206163
Gene: SYNPO2	0.8802045495590909	0.9541647129720893	1.0905604320011126	-0.5543682406263446	-1.120540299010207	-1.2500211548957407
Gene: CCNO	-0.7329862957080905	-1.1022175085902177	-1.1022175085902177	1.2334642377496008	1.0248879575749597	0.6790691175639649
Gene: FGF17	-0.9382616240192603	-1.0256750011031952	-1.0268530901826112	1.0447717187435106	1.091726483155853	0.8542915134057029
Gene: ASCL1	0.9306061671881496	0.9871484899950609	0.9595773259903921	-1.3214873753474368	-1.1534660900974956	-0.4023785177286695
Gene: CALCR	0.8446509930236535	1.0537621271923625	1.0926770838711395	-0.9970300680290518	-0.9970300680290518	-0.9970300680290518
Gene: AC104137.1	1.0096403899259145	0.9980071537298341	0.9672432503105579	-0.7346519860387867	-1.1201194039637599	-1.1201194039637599
Gene: CAMK2N2	-1.1670653693701647	-0.9911672338222964	-0.8268998253897674	0.970217619756672	1.0235748466066135	0.9913399622189423
Gene: EYA1	0.7637112803861834	0.8427128498465204	1.0569147034853892	0.014903430891725463	-1.3017144734903705	-1.3765277911194482
Gene: PROB1	-0.9736482937770937	-1.2459746890464527	-0.740123678514804	0.8425896220948873	1.0764499928568765	1.0407070463865857
Gene: PCDH15	0.9076321057320148	1.0102537468200554	1.0308866367087879	-0.6228831109876174	-1.1629446891366204	-1.1629446891366204
Gene: P3H2	0.9937306474173483	0.7980170114722498	0.9866877605234955	-0.2094358276873202	-1.1136596718362775	-1.455339919889497
Gene: AC102945.2	0.8411510986247612	0.9754547899197767	1.1290287124011795	-1.3217590750923776	-0.8308326611384983	-0.7930428647148409
Gene: AC004408.2	-0.9951735970260888	-0.9951735970260888	-0.9951735970260888	0.8388096554732636	1.1760749607281638	0.9706361748768391
Gene: AC092376.2	0.8007070185618281	0.9122426259321873	1.2036169794826532	-0.5700825831324862	-1.1732420204220912	-1.1732420204220912
Gene: MCIDAS	-0.8509606411946156	-1.0701013326575244	-1.0701013326575244	0.9914154418359294	0.9596749063379902	1.040072958335745
Gene: RASSF7	-1.0687534784363493	-1.0239007156283895	-0.9034224745735494	1.0234986858879314	0.977932847790212	0.9946451349601444
Gene: ANGPTL4	-0.9465690388703186	-0.9465690388703186	-0.9465690388703186	1.5907349786069311	0.5960458594599043	0.6529262785441202
Gene: MGAM	1.1927989792785922	0.8971398976038246	0.8295070928690339	-0.5704629573040522	-1.1744915062236994	-1.1744915062236994
Gene: NAPRT	-0.9116454255102298	-0.6792680082412318	-1.3357411108348982	0.7627672487954975	1.0702115194820745	1.0936757763087883
Gene: CDT1	-0.9157080553288555	-1.042484171232506	-1.0356666452732382	1.0062203517775112	1.0782801103243285	0.9093584097327592
Gene: UNC93B1	-0.5269025885555862	-1.1913176262140348	-1.1913176262140348	0.9700464954963313	1.1459483203998586	0.7935430250874655
Gene: LINC01759	-0.8465060411340586	-1.0663408804543109	-1.0663408804543109	0.8717089975516642	1.1734301361504853	0.9340486683405314
Gene: NRTN	-0.9738082207084452	-0.9738082207084452	-0.9738082207084452	0.5191336138644833	1.194370624837917	1.207920423422935
Gene: ERMN	0.12106886799100988	-1.176895644375492	-1.176895644375492	-0.26988271281782333	1.1777406618363868	1.3248644717414109
Gene: PLXNB3	-0.8493763172203147	-1.0693564572847993	-1.0693564572847993	1.0703435328249087	1.0180498934369242	0.8996958055280806
Gene: LINC01748	0.7373033927544209	1.08595203798664	1.0488112078880636	-0.43311497282004985	-1.132138170133766	-1.3068134956753088
Gene: VMO1	-0.8277701393647148	-1.047769495791521	-1.047769495791521	0.5795689798426165	1.0364159995587081	1.3073241515464318
Gene: CTXN1	-1.1520253733504802	-0.8590647949390418	-0.9560411354067885	1.1925988044469022	0.7775943278562527	0.9969381713931555
Gene: SLC9A3R2	-0.6733857677091062	-1.2588268634311146	-1.0225067312107832	0.9378421505179633	0.9700864398383723	1.0467907719946679
Gene: TGFBR3L	-0.950515965029336	-0.950515965029336	-0.950515965029336	0.33163719182974505	1.2119970495816446	1.307913653676618
Gene: AC074143.1	-1.0687316640378168	-1.0687316640378168	-0.8321055820858134	0.8197440329618673	0.93283538215177	1.2169894950478097
Gene: L1TD1	0.8564145092658759	1.0424145949493309	1.0879279180357746	-1.1183348670139512	-0.9433021678845126	-0.925119987352518
Gene: GPC3	1.1625371032504557	0.8622462277040205	0.9635240492580616	-0.9961024600708459	-0.9961024600708459	-0.9961024600708459
Gene: C1QC	-0.9824357780517866	-0.2700122096023886	0.0020514666683972313	2.0826350255792963	-0.04313800201719092	-0.7891005025763272
Gene: ZBTB20	0.9488975906421313	1.0282118228009458	1.0195333441070595	-0.9730187929914026	-0.9461118160043162	-1.0775121485544186
Gene: CCDC160	1.2073510299561063	0.8837254319650758	0.8867003136632545	-0.9408679734326849	-0.9308070179472633	-1.106101784204488
Gene: FGF14	0.9077296417473584	1.0522728284076763	0.9915961041655975	-0.7855384635834707	-0.835535531328847	-1.3305245794083147
Gene: DBNDD2	-0.4769652827141288	-1.3302859354192749	-1.093012494039905	0.9791799474616091	1.0057765590619225	0.9153072056497771
Gene: SLC25A10	-0.8254234659815387	-1.20515656415211	-0.9439629969006038	0.9022749192770269	0.9525875608333874	1.1196805469238384
Gene: HTR6	-0.9991655564184209	-0.9991655564184209	-0.9991655564184209	1.0354588905302995	1.0443960778886756	0.9176417008362872
Gene: ADAMTS9-AS1	1.73644734450199	-0.029840379256046337	0.8577478908702388	-0.6612963054295959	-0.9515292753432933	-0.9515292753432933
Gene: LNX1	0.8961292747163723	0.7939744065757058	1.260380722371658	-0.7878406839386667	-1.1782510269663387	-0.9843926927587312
Gene: SPINT1	-1.2175523190666275	-0.7243061089514279	-0.9173339595050929	0.4761547552061709	1.3980229180365498	0.9850147142804276
Gene: TEX14	-0.6094469716610347	-1.2575099534494982	-1.0517451465176157	0.8518347707634559	1.2327857962845967	0.8340815045800961
Gene: C16orf74	-0.9141109797172563	-0.9383921592432022	-1.1315209553243464	1.120843695863837	1.0073213381341544	0.8558590602868138
Gene: TMEM47	1.0226067019383545	0.979176458327885	0.9242742518043315	-0.5788312220772068	-1.0132617200228662	-1.333964469970499
Gene: NDUFB7	-1.1716816059043935	-0.9300061531684293	-0.8832743212107969	1.0576425408562622	0.9080306622894386	1.0192888771379192
Gene: FREM2	1.0491797070087692	0.957385176433151	0.844279099771995	-0.338966952575379	-1.2650671672535152	-1.246809863385021
Gene: MYBPHL	-0.9144305560555456	-0.9144305560555456	-0.9144305560555456	0.6830095841204562	1.7019174369398078	0.3583646471063726
Gene: DANCR	0.9541677043031189	0.925185543639774	1.039665445073883	-0.5167268350154436	-1.210678942411762	-1.1916129155895705
Gene: IRX2	0.6512225970300224	1.0315302323626392	1.064233464371929	-1.643775828936085	-0.7369778321993825	-0.36623263262912364
Gene: C7orf33	-1.1980838849661513	-1.1980838849661513	-0.49387306435476863	1.20987975505063	0.7693707181582397	0.9107903610782019
Gene: AC023300.2	1.000114967005833	1.1045707112291465	0.8895266800436562	-0.9980707860928786	-0.9980707860928786	-0.9980707860928786
Gene: SEMA6B	-1.1592386732965645	-1.0196041157019158	-0.7709338460693566	0.7056379074562925	1.0662572695081662	1.1778814581033779
Gene: AC090152.1	1.0532290554040036	0.882141717006255	0.9721623795575451	-0.9429603339921744	-1.3997115434107867	-0.5648612745648426
Gene: KCNK1	1.289444295942717	0.8794276053233706	0.7908837340519463	-0.8758534830995095	-1.041951076109262	-1.041951076109262
Gene: CLDN2	1.0924872966670403	0.9107032463927467	0.9926626120353955	-0.9986177183650609	-0.9986177183650609	-0.9986177183650609
Gene: UTY	2.2190239597039563	-0.5461042390940798	-0.5461042390940798	-0.5461042390940798	-0.3698237684546302	-0.2108874739670866
Gene: AC079031.2	-0.7905304564181113	-1.2852361766134919	-0.884757545649088	0.9989006837733483	1.0773718564200467	0.8842516384872965
Gene: BMP8B	-1.0550216924062685	-0.9758342995260204	-0.9409475444939873	0.7395314155871328	1.1898525495972214	1.0424195712419217
Gene: FAM69C	0.896530513634757	0.962601455177949	0.9736969649445787	-0.4474092200220703	-0.8210533746358601	-1.564366339099355
Gene: SLC12A5	-1.1433765413820853	-1.07778237622395	-0.7258874105398987	1.2474962447692766	0.8926736294950931	0.8068764538815641
Gene: ZDHHC12	-1.1772330105418407	-0.7458036889484977	-1.0493894790288982	1.075147768228175	0.9273599765346107	0.9699184337564507
Gene: MIR100HG	0.9094470591179986	0.7159776625277806	0.7388601954917778	0.3284364663689598	-0.909827240627703	-1.782894142878814
Gene: EVC2	1.0102425107500848	0.9628881308289697	0.9791613874416943	-0.6877580804980982	-1.300242143600562	-0.9642918049220889
Gene: NUDT8	-1.1719861177589803	-1.0337304669120777	-0.7705324980733718	0.9618890099122874	1.078158244587959	0.936201828244183
Gene: PIP5K1B	1.064714459421947	0.9420510585721003	0.9820399506163816	-0.9553658948323367	-0.8856506920913269	-1.1477888816867643
Gene: C1QB	-0.37966801025926467	-0.5149460272219063	-0.1684708479161719	2.1767892487851577	-0.23769686974111082	-0.8760074936467036
Gene: C1QTNF1	-0.9801629024526122	-1.1531230634333465	-0.8262064872994352	1.0789410667409767	1.1577844764344365	0.7227669100099805
Gene: MINDY4B	1.0354945249046525	1.0495109611448208	0.912136013874585	-0.9990471666413527	-0.9990471666413527	-0.9990471666413527
Gene: MIR4500HG	1.1576853124801902	0.9462514692007921	0.8858591153729851	-0.9965986323513224	-0.9965986323513224	-0.9965986323513224
Gene: RFX4	1.2022262503389964	1.1029524115385734	0.651412299287416	-0.9855303203883286	-0.9855303203883286	-0.9855303203883286
Gene: COL6A2	-1.0124017080981424	-1.184749752052084	-0.7652242175819798	0.7992701427567538	1.1427784339006632	1.0203271010747885
Gene: HBG2	1.3638459440974593	1.274936938847943	-0.03415754292585523	-0.45838280540018594	-1.0731212673096806	-1.0731212673096806
Gene: LIPC	0.8716572644325197	0.8095438328659983	1.2610267401489235	-1.0639325321991395	-0.7169822899666869	-1.161313015281615
Gene: ITPKA	-0.9514952763226433	-1.1249536339999764	-0.9161640426430139	1.0199724167904478	1.0297968937607298	0.9428436424144561
Gene: TYMP	-0.9991293725134324	-0.9991293725134324	-0.9991293725134324	1.0280365583897944	0.9168910327934222	1.0524605263570805
Gene: SOX14	-0.8681890191766383	-0.8681890191766383	-0.8681890191766383	-0.05604538603315928	1.0171184919561338	1.64349395160694
Gene: AC069281.2	-1.048046187821959	-1.0022167701601694	-0.9422347348879432	0.9272469541972052	1.124650412965391	0.9406003257074745
Gene: ITGB4	-0.9901769255267734	-0.9901769255267734	-0.9901769255267734	1.2566527626345452	0.9303688349811589	0.7835091789646158
Gene: IGF2	1.1688026147572423	0.7422150780530145	1.034798004247925	-0.8312605986529025	-0.8504630174559088	-1.2640920809493708
Gene: CDYL2	0.9786451756620381	1.0154722322826628	0.9689518099250046	-0.6775902436231145	-1.168878983527069	-1.1165999907195214
Gene: RAB6B	0.8031166272454928	1.02281894347807	1.1444448500306148	-1.186458025710574	-0.8814999690913289	-0.9024224259522733
Gene: LMOD1	-0.5637644810814496	-1.1341173639104356	-1.1843667475346478	0.5854958803308283	1.0681239863245138	1.2286287258711912
Gene: FLT4	-0.8079548907185754	-1.04854867941668	-1.0988070378290706	0.7405024495531457	1.2476648862726487	0.9671432721385314
Gene: RDH8	-0.7272606557613278	-0.9518168784344123	-0.9518168784344123	0.0063884243980851995	1.6402198715114988	0.9842861167205692
