	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
331	P63215	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3	Swiss-Prot	GNG3	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
332	P63151	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	Swiss-Prot	PPP2R2A	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
333	P45984	Mitogen-activated protein kinase 9	Swiss-Prot	MAPK9	2.0	['hsa04510', 'hsa05200']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
334	Q14185	Dedicator of cytokinesis protein 1	Swiss-Prot	DOCK1	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
335	P56703	Proto-oncogene Wnt-3	Swiss-Prot	WNT3	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
336	Q15382	GTP-binding protein Rheb	Swiss-Prot	RHEB	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
337	P55211	Caspase-9	Swiss-Prot	CASP9	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
338	Q15746	Myosin light chain kinase, smooth muscle	Swiss-Prot	MYLK	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human	1.0	['R-HSA-397014']	Reactome_2016
339	P54646	5'-AMP-activated protein kinase catalytic subunit alpha-2	Swiss-Prot	PRKAA2	2.0	['hsa04151', 'hsa05410']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
340	P53779	Mitogen-activated protein kinase 10	Swiss-Prot	MAPK10	2.0	['hsa04510', 'hsa05200']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
341	Q16537	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	Swiss-Prot	PPP2R5E	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
342	P52630	Signal transducer and activator of transcription 2	Swiss-Prot	STAT2	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
343	P52333	Tyrosine-protein kinase JAK3	Swiss-Prot	JAK3	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
344	P51828	Adenylate cyclase type 7	Swiss-Prot	ADCY7	2.0	['hsa05414', 'hsa05200']	KEGG_2019_Human						
345	Q16611	Bcl-2 homologous antagonist/killer	Swiss-Prot	BAK1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
346	P50151	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10	Swiss-Prot	GNG10	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
347	P50150	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4	Swiss-Prot	GNG4	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
348	P49815	Tuberin	Swiss-Prot	TSC2	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
349	P49771	Fms-related tyrosine kinase 3 ligand	Swiss-Prot	FLT3LG	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
350	Q32MK0	Myosin light chain kinase 3	Swiss-Prot	MYLK3	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
351	P48061	Stromal cell-derived factor 1	Swiss-Prot	CXCL12	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
352	P46663	B1 bradykinin receptor	Swiss-Prot	BDKRB1	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
353	P46531	Neurogenic locus notch homolog protein 1	Swiss-Prot	NOTCH1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human	1.0	['R-HSA-3781865']	Reactome_2016
354	P56704	Protein Wnt-3a	Swiss-Prot	WNT3A	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
355	P56706	Protein Wnt-7b	Swiss-Prot	WNT7B	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
356	P56945	Breast cancer anti-estrogen resistance protein 1	Swiss-Prot	BCAR1	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP3967']	WikiPathways_2019_Human			
357	P62136	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	Swiss-Prot	PPP1CA	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP4541']	WikiPathways_2019_Human			
358	P62879	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	Swiss-Prot	GNB2	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
359	P62873	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	Swiss-Prot	GNB1	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
360	Q14332	Frizzled-2	Swiss-Prot	FZD2	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
361	Q14344	Guanine nucleotide-binding protein subunit alpha-13	Swiss-Prot	GNA13	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
362	P62714	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	Swiss-Prot	PPP2CB	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
363	Q14469	Transcription factor HES-1	Swiss-Prot	HES1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
364	Q14738	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	Swiss-Prot	PPP2R5D	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
365	P62140	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	Swiss-Prot	PPP1CB	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP4541']	WikiPathways_2019_Human			
366	Q14790	Caspase-8	Swiss-Prot	CASP8	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
367	P59768	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	Swiss-Prot	GNG2	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
368	P61952	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11	Swiss-Prot	GNG11	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
369	Q14896	Myosin-binding protein C, cardiac-type	Swiss-Prot	MYBPC3	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human	1.0	['WP383']	WikiPathways_2019_Human	2.0	['R-HSA-390522', 'R-HSA-397014']	Reactome_2016
370	P61073	C-X-C chemokine receptor type 4	Swiss-Prot	CXCR4	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
371	Q15172	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	Swiss-Prot	PPP2R5A	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
372	O14950	Myosin regulatory light chain 12B	Swiss-Prot	MYL12B	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human	1.0	['R-HSA-397014']	Reactome_2016
373	O14974	Protein phosphatase 1 regulatory subunit 12A	Swiss-Prot	PPP1R12A	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP4541']	WikiPathways_2019_Human			
374	Q15173	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform	Swiss-Prot	PPP2R5B	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
375	P60568	Interleukin-2	Swiss-Prot	IL2	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
376	P52735	Guanine nucleotide exchange factor VAV2	Swiss-Prot	VAV2	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
377	P26232	Catenin alpha-2	Swiss-Prot	CTNNA2	2.0	['hsa05412', 'hsa05200']	KEGG_2019_Human	1.0	['WP2118']	WikiPathways_2019_Human			
378	P21583	Kit ligand	Swiss-Prot	KITLG	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
379	P09544	Protein Wnt-2	Swiss-Prot	WNT2	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
380	P10721	Mast/stem cell growth factor receptor Kit	Swiss-Prot	KIT	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	3.0	['WP3932', 'WP4172', 'WP4541']	WikiPathways_2019_Human			
381	O75084	Frizzled-7	Swiss-Prot	FZD7	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
382	P10398	Serine/threonine-protein kinase A-Raf	Swiss-Prot	ARAF	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
383	Q9NQU5	Serine/threonine-protein kinase PAK 6	Swiss-Prot	PAK6	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP4541']	WikiPathways_2019_Human			
384	Q9NRY4	Rho GTPase-activating protein 35	Swiss-Prot	ARHGAP35	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
385	Q9NZN5	Rho guanine nucleotide exchange factor 12	Swiss-Prot	ARHGEF12	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
386	Q9P286	Serine/threonine-protein kinase PAK 5	Swiss-Prot	PAK5	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP4541']	WikiPathways_2019_Human			
387	P09493	Tropomyosin alpha-1 chain	Swiss-Prot	TPM1	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human	1.0	['WP383']	WikiPathways_2019_Human	2.0	['R-HSA-390522', 'R-HSA-397014']	Reactome_2016
388	Q9NQ87	Hairy/enhancer-of-split related with YRPW motif-like protein	Swiss-Prot	HEYL	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
389	Q9P2W3	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13	Swiss-Prot	GNG13	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
390	Q9UBP5	Hairy/enhancer-of-split related with YRPW motif protein 2	Swiss-Prot	HEY2	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
391	P08887	Interleukin-6 receptor subunit alpha	Swiss-Prot	IL6R	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
392	P08700	Interleukin-3	Swiss-Prot	IL3	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
393	Q9UBV4	Protein Wnt-16	Swiss-Prot	WNT16	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
394	P08590	Myosin light chain 3	Swiss-Prot	MYL3	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human	1.0	['WP383']	WikiPathways_2019_Human	2.0	['R-HSA-390522', 'R-HSA-397014']	Reactome_2016
395	Q9UBY5	Lysophosphatidic acid receptor 3	Swiss-Prot	LPAR3	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
396	Q96A32	Myosin regulatory light chain 2, skeletal muscle isoform	Swiss-Prot	MYLPF	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human	1.0	['R-HSA-397014']	Reactome_2016
397	Q9NPG1	Frizzled-3	Swiss-Prot	FZD3	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
398	Q9UI47	Catenin alpha-3	Swiss-Prot	CTNNA3	2.0	['hsa05412', 'hsa05200']	KEGG_2019_Human	1.0	['WP2118']	WikiPathways_2019_Human			
399	Q9H461	Frizzled-8	Swiss-Prot	FZD8	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
400	P14923	Junction plakoglobin	Swiss-Prot	JUP	2.0	['hsa05412', 'hsa05200']	KEGG_2019_Human	2.0	['WP2118', 'WP4239']	WikiPathways_2019_Human			
401	Q9GZT5	Protein Wnt-10a	Swiss-Prot	WNT10A	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
402	P14784	Interleukin-2 receptor subunit beta	Swiss-Prot	IL2RB	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
403	P14625	Endoplasmin	Swiss-Prot	HSP90B1	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
404	Q9H1J5	Protein Wnt-8a	Swiss-Prot	WNT8A	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
405	Q9H1J7	Protein Wnt-5b	Swiss-Prot	WNT5B	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
406	Q9H1R3	Myosin light chain kinase 2, skeletal/cardiac muscle	Swiss-Prot	MYLK2	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
407	Q9HAV0	Guanine nucleotide-binding protein subunit beta-4	Swiss-Prot	GNB4	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
408	P11229	Muscarinic acetylcholine receptor M1	Swiss-Prot	CHRM1	2.0	['hsa04151', 'hsa04810']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
409	O60610	Protein diaphanous homolog 1	Swiss-Prot	DIAPH1	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
410	P13533	Myosin-6	Swiss-Prot	MYH6	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human	1.0	['WP383']	WikiPathways_2019_Human	2.0	['R-HSA-390522', 'R-HSA-397014']	Reactome_2016
411	P13232	Interleukin-7	Swiss-Prot	IL7	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
412	P12931	Proto-oncogene tyrosine-protein kinase Src	Swiss-Prot	SRC	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
413	P12883	Myosin-7	Swiss-Prot	MYH7	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human						
414	P12814	Alpha-actinin-1	Swiss-Prot	ACTN1	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP2118']	WikiPathways_2019_Human	1.0	['R-HSA-1474244']	Reactome_2016
415	O60674	Tyrosine-protein kinase JAK2	Swiss-Prot	JAK2	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
416	P08238	Heat shock protein HSP 90-beta	Swiss-Prot	HSP90AB1	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
417	Q9UJU2	Lymphoid enhancer-binding factor 1	Swiss-Prot	LEF1	2.0	['hsa05412', 'hsa05200']	KEGG_2019_Human	1.0	['WP2118']	WikiPathways_2019_Human			
418	P15498	Proto-oncogene vav	Swiss-Prot	VAV1	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
419	P01344	Insulin-like growth factor II	Swiss-Prot	IGF2	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
420	P04628	Proto-oncogene Wnt-1	Swiss-Prot	WNT1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
421	Q9Y5J3	Hairy/enhancer-of-split related with YRPW motif protein 1	Swiss-Prot	HEY1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
422	O95622	Adenylate cyclase type 5	Swiss-Prot	ADCY5	2.0	['hsa05414', 'hsa05200']	KEGG_2019_Human						
423	Q9Y5P8	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta	Swiss-Prot	PPP2R3B	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
424	P01589	Interleukin-2 receptor subunit alpha	Swiss-Prot	IL2RA	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
425	P01588	Erythropoietin	Swiss-Prot	EPO	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
426	P01574	Interferon beta	Swiss-Prot	IFNB1	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
427	P01308	Insulin	Swiss-Prot	INS	2.0	['hsa04151', 'hsa04810']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
428	O75914	Serine/threonine-protein kinase PAK 3	Swiss-Prot	PAK3	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP4541']	WikiPathways_2019_Human			
429	Q9Y6F9	Protein Wnt-6	Swiss-Prot	WNT6	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
430	P01135	Protransforming growth factor alpha	Swiss-Prot	TGFA	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
431	O96013	Serine/threonine-protein kinase PAK 4	Swiss-Prot	PAK4	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	2.0	['WP306', 'WP4541']	WikiPathways_2019_Human			
432	O96014	Protein Wnt-11	Swiss-Prot	WNT11	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
433	P01106	Myc proto-oncogene protein	Swiss-Prot	MYC	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP4172', 'WP4541']	WikiPathways_2019_Human			
434	P01042	Kininogen-1	Swiss-Prot	KNG1	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
435	P00734	Prothrombin	Swiss-Prot	F2	2.0	['hsa04810', 'hsa05200']	KEGG_2019_Human						
436	P04629	High affinity nerve growth factor receptor	Swiss-Prot	NTRK1	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP4172', 'WP4541']	WikiPathways_2019_Human			
437	Q9Y2T4	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform	Swiss-Prot	PPP2R2C	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
438	P08172	Muscarinic acetylcholine receptor M2	Swiss-Prot	CHRM2	2.0	['hsa04151', 'hsa04810']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
439	P07333	Macrophage colony-stimulating factor 1 receptor	Swiss-Prot	CSF1R	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	3.0	['WP3932', 'WP4172', 'WP4541']	WikiPathways_2019_Human			
440	Q9UK08	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-8	Swiss-Prot	GNG8	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
441	Q9UKW4	Guanine nucleotide exchange factor VAV3	Swiss-Prot	VAV3	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
442	Q9ULV1	Frizzled-4	Swiss-Prot	FZD4	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
443	Q9ULW2	Frizzled-10	Swiss-Prot	FZD10	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
444	P07951	Tropomyosin beta chain	Swiss-Prot	TPM2	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human	1.0	['WP383']	WikiPathways_2019_Human	2.0	['R-HSA-390522', 'R-HSA-397014']	Reactome_2016
445	Q9UM47	Neurogenic locus notch homolog protein 3	Swiss-Prot	NOTCH3	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human	1.0	['R-HSA-3781865']	Reactome_2016
446	P07900	Heat shock protein HSP 90-alpha	Swiss-Prot	HSP90AA1	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
447	Q9UP38	Frizzled-1	Swiss-Prot	FZD1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
448	Q9Y2T1	Axin-2	Swiss-Prot	AXIN2	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
449	P06400	Retinoblastoma-associated protein	Swiss-Prot	RB1	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
450	O00144	Frizzled-9	Swiss-Prot	FZD9	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
451	P05771	Protein kinase C beta type	Swiss-Prot	PRKCB	2.0	['hsa04510', 'hsa05200']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
452	P05412	Transcription factor AP-1	Swiss-Prot	JUN	2.0	['hsa04510', 'hsa05200']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
453	P05305	Endothelin-1	Swiss-Prot	EDN1	2.0	['hsa05410', 'hsa05200']	KEGG_2019_Human						
454	P05129	Protein kinase C gamma type	Swiss-Prot	PRKCG	2.0	['hsa04510', 'hsa05200']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
455	P05112	Interleukin-4	Swiss-Prot	IL4	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	1.0	['WP4172']	WikiPathways_2019_Human			
456	Q9BZL4	Protein phosphatase 1 regulatory subunit 12C	Swiss-Prot	PPP1R12C	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
457	Q13131	5'-AMP-activated protein kinase catalytic subunit alpha-1	Swiss-Prot	PRKAA1	2.0	['hsa04151', 'hsa05410']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
458	P19419	ETS domain-containing protein Elk-1	Swiss-Prot	ELK1	2.0	['hsa04510', 'hsa05200']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human			
459	Q9BUA6	Myosin regulatory light chain 10	Swiss-Prot	MYL10	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human	1.0	['R-HSA-397014']	Reactome_2016
460	P17948	Vascular endothelial growth factor receptor 1	Swiss-Prot	FLT1	2.0	['hsa04510', 'hsa04151']	KEGG_2019_Human	4.0	['WP306', 'WP3932', 'WP4172', 'WP4541']	WikiPathways_2019_Human			
461	O60353	Frizzled-6	Swiss-Prot	FZD6	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human			
462	P18206	Vinculin	Swiss-Prot	VCL	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human	1.0	['R-HSA-397014']	Reactome_2016
463	P16520	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3	Swiss-Prot	GNB3	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
464	Q99466	Neurogenic locus notch homolog protein 4	Swiss-Prot	NOTCH4	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human	1.0	['WP4239']	WikiPathways_2019_Human	1.0	['R-HSA-3781865']	Reactome_2016
465	Q99062	Granulocyte colony-stimulating factor receptor	Swiss-Prot	CSF3R	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
466	O60503	Adenylate cyclase type 9	Swiss-Prot	ADCY9	2.0	['hsa05414', 'hsa05200']	KEGG_2019_Human						
467	P16220	Cyclic AMP-responsive element-binding protein 1	Swiss-Prot	CREB1	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
468	P19105	Myosin regulatory light chain 12A	Swiss-Prot	MYL12A	2.0	['hsa04510', 'hsa04810']	KEGG_2019_Human	1.0	['WP306']	WikiPathways_2019_Human	1.0	['R-HSA-397014']	Reactome_2016
469	Q96QZ7	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1	Swiss-Prot	MAGI1	2.0	['hsa04151', 'hsa05165']	KEGG_2019_Human						
470	P19235	Erythropoietin receptor	Swiss-Prot	EPOR	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human	2.0	['WP3932', 'WP4172']	WikiPathways_2019_Human			
471	P19429	Troponin I, cardiac muscle	Swiss-Prot	TNNI3	2.0	['hsa05410', 'hsa05414']	KEGG_2019_Human	1.0	['WP383']	WikiPathways_2019_Human	2.0	['R-HSA-390522', 'R-HSA-397014']	Reactome_2016
472	P19793	Retinoic acid receptor RXR-alpha	Swiss-Prot	RXRA	2.0	['hsa04151', 'hsa05200']	KEGG_2019_Human						
473	P20248	Cyclin-A2	Swiss-Prot	CCNA2	2.0	['hsa05165', 'hsa05200']	KEGG_2019_Human						
