atc_classifications,availability_type,biotherapeutic,black_box_warning,chebi_par_id,chirality,cross_references,dosed_ingredient,first_approval,first_in_class,helm_notation,indication_class,inorganic_flag,max_phase,molecule_chembl_id,molecule_hierarchy,molecule_properties,molecule_structures,molecule_synonyms,molecule_type,natural_product,oral,parenteral,polymer_flag,pref_name,prodrug,structure_type,therapeutic_flag,topical,usan_stem,usan_stem_definition,usan_substem,usan_year,withdrawn_class,withdrawn_country,withdrawn_flag,withdrawn_reason,withdrawn_year,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,confidence_score,pIC50,bin,STATUS,SMILES_desalt,mol
[],-1,,0,,-1,"[{'xref_id': '113635251', 'xref_name': 'SID: 113635251', 'xref_src': 'PubChem'}, {'xref_id': '47198845', 'xref_name': 'SID: 47198845', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL1480257,"{'molecule_chembl_id': 'CHEMBL1480257', 'parent_chembl_id': 'CHEMBL1480257'}","{'acd_logd': '3.49', 'acd_logp': '3.49', 'acd_most_apka': '13.09', 'acd_most_bpka': None, 'alogp': '4.51', 'aromatic_rings': 3, 'full_molformula': 'C22H20N2O3', 'full_mwt': '360.41', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 27, 'molecular_species': 'NEUTRAL', 'mw_freebase': '360.41', 'mw_monoisotopic': '360.1474', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '67.43', 'qed_weighted': '0.7', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C)c2', 'standard_inchi': 'InChI=1S/C22H20N2O3/c1-15-8-3-4-11-18(15)21(25)23-16-9-7-10-17(14-16)24-22(26)19-12-5-6-13-20(19)27-2/h3-14H,1-2H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'UZEOPOSCNGDFEA-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037545,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '19.8', 'le': '0.36', 'lle': '2.63', 'sei': '10.58'}",,CHEMBL1480257,7.14,False,http://www.openphacts.org/units/Nanomolar,2246625,=,1,True,=,,IC50,nM,,73,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.136677139879543,"(10,11]",active,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2C)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '118044110', 'xref_name': 'SID: 118044110', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3187764,"{'molecule_chembl_id': 'CHEMBL3187764', 'parent_chembl_id': 'CHEMBL3187764'}","{'acd_logd': '4.63', 'acd_logp': '4.63', 'acd_most_apka': '13.06', 'acd_most_bpka': None, 'alogp': '5.32', 'aromatic_rings': 3, 'full_molformula': 'C24H24N2O3', 'full_mwt': '388.47', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 29, 'molecular_species': 'NEUTRAL', 'mw_freebase': '388.47', 'mw_monoisotopic': '388.1787', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '67.43', 'qed_weighted': '0.6', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C(C)C)c2', 'standard_inchi': 'InChI=1S/C24H24N2O3/c1-16(2)19-11-4-5-12-20(19)23(27)25-17-9-8-10-18(15-17)26-24(28)21-13-6-7-14-22(21)29-3/h4-16H,1-3H3,(H,25,27)(H,26,28)', 'standard_inchi_key': 'BYJDHIBPQCZZKQ-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037546,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C(C)C)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '20.99', 'le': '0.38', 'lle': '2.83', 'sei': '12.09'}",,CHEMBL3187764,8.15,False,http://www.openphacts.org/units/Nanomolar,2246626,=,1,True,=,,IC50,nM,,7,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.154901959985743,,active,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2C(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '124756555', 'xref_name': 'SID: 124756555', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3186000,"{'molecule_chembl_id': 'CHEMBL3186000', 'parent_chembl_id': 'CHEMBL3186000'}","{'acd_logd': '6.07', 'acd_logp': '6.07', 'acd_most_apka': '12.64', 'acd_most_bpka': None, 'alogp': '6.21', 'aromatic_rings': 3, 'full_molformula': 'C24H21F3N2O3', 'full_mwt': '442.44', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 32, 'molecular_species': 'NEUTRAL', 'mw_freebase': '442.44', 'mw_monoisotopic': '442.1504', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '67.43', 'qed_weighted': '0.48', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'CC(C)c1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2', 'standard_inchi': 'InChI=1S/C24H21F3N2O3/c1-15(2)18-10-3-4-11-19(18)22(30)28-16-8-7-9-17(14-16)29-23(31)20-12-5-6-13-21(20)32-24(25,26)27/h3-15H,1-2H3,(H,28,30)(H,29,31)', 'standard_inchi_key': 'KDGYBECFXUGDMP-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037547,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '17.99', 'le': '0.34', 'lle': '1.75', 'sei': '11.8'}",,CHEMBL3186000,7.96,False,http://www.openphacts.org/units/Nanomolar,2246627,=,1,True,=,,IC50,nM,,11,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.958607314841775,"(10,11]",active,CC(C)c1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2OC(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '124756556', 'xref_name': 'SID: 124756556', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182699,"{'molecule_chembl_id': 'CHEMBL3182699', 'parent_chembl_id': 'CHEMBL3182699'}","{'acd_logd': '6.49', 'acd_logp': '6.49', 'acd_most_apka': '12.64', 'acd_most_bpka': None, 'alogp': '5.88', 'aromatic_rings': 3, 'full_molformula': 'C24H21F3N2O4', 'full_mwt': '458.44', 'hba': 4, 'hba_lipinski': 6, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 33, 'molecular_species': 'NEUTRAL', 'mw_freebase': '458.44', 'mw_monoisotopic': '458.1453', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '76.66', 'qed_weighted': '0.46', 'ro3_pass': 'N', 'rtb': 7}","{'canonical_smiles': 'CC(C)Oc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2', 'standard_inchi': 'InChI=1S/C24H21F3N2O4/c1-15(2)32-20-12-5-3-10-18(20)22(30)28-16-8-7-9-17(14-16)29-23(31)19-11-4-6-13-21(19)33-24(25,26)27/h3-15H,1-2H3,(H,28,30)(H,29,31)', 'standard_inchi_key': 'OGUJLTSCHPIURC-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037548,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)Oc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '19.63', 'le': '0.37', 'lle': '3.12', 'sei': '11.74'}",,CHEMBL3182699,9,False,http://www.openphacts.org/units/Nanomolar,2246628,=,1,True,=,,IC50,nM,,1,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,12.0,,active,CC(C)Oc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2OC(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '121282409', 'xref_name': 'SID: 121282409', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182449,"{'molecule_chembl_id': 'CHEMBL3182449', 'parent_chembl_id': 'CHEMBL3182449'}","{'acd_logd': '4.29', 'acd_logp': '4.29', 'acd_most_apka': '12.44', 'acd_most_bpka': None, 'alogp': '5.61', 'aromatic_rings': 3, 'full_molformula': 'C23H19F3N2O3', 'full_mwt': '428.41', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 31, 'molecular_species': 'NEUTRAL', 'mw_freebase': '428.41', 'mw_monoisotopic': '428.1348', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '67.43', 'qed_weighted': '0.54', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'CCOc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C(F)(F)F)c2', 'standard_inchi': 'InChI=1S/C23H19F3N2O3/c1-2-31-20-13-6-4-11-18(20)22(30)28-16-9-7-8-15(14-16)27-21(29)17-10-3-5-12-19(17)23(24,25)26/h3-14H,2H2,1H3,(H,27,29)(H,28,30)', 'standard_inchi_key': 'LMPGHYHPVDOEQI-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037549,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C(F)(F)F)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '20.31', 'le': '0.38', 'lle': '3.09', 'sei': '12.9'}",,CHEMBL3182449,8.7,False,http://www.openphacts.org/units/Nanomolar,2246629,=,1,True,=,,IC50,nM,,2,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.698970004336019,,active,CCOc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '126490197', 'xref_name': 'SID: 126490197', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL2324344,"{'molecule_chembl_id': 'CHEMBL2324344', 'parent_chembl_id': 'CHEMBL2324344'}","{'acd_logd': '3.21', 'acd_logp': '3.21', 'acd_most_apka': None, 'acd_most_bpka': '5.63', 'alogp': '4.93', 'aromatic_rings': 3, 'full_molformula': 'C29H32N4O2', 'full_mwt': '468.6', 'hba': 5, 'hba_lipinski': 6, 'hbd': 0, 'hbd_lipinski': 0, 'heavy_atoms': 35, 'molecular_species': 'NEUTRAL', 'mw_freebase': '468.6', 'mw_monoisotopic': '468.2525', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '66.4', 'qed_weighted': '0.51', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'CCCC(=O)C1CCN(CC1)c2ncnc3CCN(Cc23)C(=O)c4ccc(cc4)c5ccccc5', 'standard_inchi': 'InChI=1S/C29H32N4O2/c1-2-6-27(34)23-13-16-32(17-14-23)28-25-19-33(18-15-26(25)30-20-31-28)29(35)24-11-9-22(10-12-24)21-7-4-3-5-8-21/h3-5,7-12,20,23H,2,6,13-19H2,1H3', 'standard_inchi_key': 'CJZGRIRZVHNUSM-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,12662605,[],CHEMBL2327429,Inhibition of TASK-1 (unknown origin),B,BAO_0000190,BAO_0000357,single protein format,CCCC(=O)C1CCN(CC1)c2ncnc3CCN(Cc23)C(=O)c4ccc(cc4)c5ccccc5,,,CHEMBL2321869,J. Med. Chem.,2013.0,"{'bei': '13.92', 'le': '0.25', 'lle': '1.59', 'sei': '9.82'}",,CHEMBL2324344,6.52,True,http://www.openphacts.org/units/Nanomolar,1850391,=,1,True,=,,IC50,nM,,300,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,nM,UO_0000065,,9,6.522878745280337,"(6,7]",inactive,CCCC(=O)C1CCN(c2ncnc3c2CN(C(=O)c2ccc(-c4ccccc4)cc2)CC3)CC1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '126497417', 'xref_name': 'SID: 126497417', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL148342,"{'molecule_chembl_id': 'CHEMBL148342', 'parent_chembl_id': 'CHEMBL148342'}","{'acd_logd': '3.95', 'acd_logp': '3.95', 'acd_most_apka': '13.51', 'acd_most_bpka': None, 'alogp': '5.43', 'aromatic_rings': 4, 'full_molformula': 'C30H26F2N2O3', 'full_mwt': '500.55', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 37, 'molecular_species': 'NEUTRAL', 'mw_freebase': '500.55', 'mw_monoisotopic': '500.1911', 'num_lipinski_ro5_violations': 2, 'num_ro5_violations': 2, 'psa': '67.43', 'qed_weighted': '0.32', 'ro3_pass': 'N', 'rtb': 9}","{'canonical_smiles': 'COc1ccc(CC(=O)NCc2ccccc2c3ccccc3C(=O)NCc4ccc(F)cc4F)cc1', 'standard_inchi': 'InChI=1S/C30H26F2N2O3/c1-37-24-14-10-20(11-15-24)16-29(35)33-18-21-6-2-3-7-25(21)26-8-4-5-9-27(26)30(36)34-19-22-12-13-23(31)17-28(22)32/h2-15,17H,16,18-19H2,1H3,(H,33,35)(H,34,36)', 'standard_inchi_key': 'IXKPEYHRIVQTCU-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037493,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC(=O)NCc2ccccc2c3ccccc3C(=O)NCc4ccc(F)cc4F)cc1,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '16.29', 'le': '0.3', 'lle': '2.72', 'sei': '12.09'}",,CHEMBL148342,8.15,False,http://www.openphacts.org/units/Nanomolar,2246573,=,1,True,=,,IC50,nM,,7,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,nM,UO_0000065,,9,8.154901959985743,"(8,9]",inactive,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCc2ccc(F)cc2F)cc1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '113635255', 'xref_name': 'SID: 113635255', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3188343,"{'molecule_chembl_id': 'CHEMBL3188343', 'parent_chembl_id': 'CHEMBL3188343'}","{'acd_logd': '3.61', 'acd_logp': '3.61', 'acd_most_apka': '13.08', 'acd_most_bpka': '0.05', 'alogp': '4.2', 'aromatic_rings': 3, 'full_molformula': 'C21H18N2O3', 'full_mwt': '346.39', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 26, 'molecular_species': 'NEUTRAL', 'mw_freebase': '346.39', 'mw_monoisotopic': '346.1317', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '67.43', 'qed_weighted': '0.73', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3)c2', 'standard_inchi': 'InChI=1S/C21H18N2O3/c1-26-19-13-6-5-12-18(19)21(25)23-17-11-7-10-16(14-17)22-20(24)15-8-3-2-4-9-15/h2-14H,1H3,(H,22,24)(H,23,25)', 'standard_inchi_key': 'PZZKJZYWFMWDJO-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037499,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '19.22', 'le': '0.35', 'lle': '2.46', 'sei': '9.87'}",,CHEMBL3188343,6.66,False,http://www.openphacts.org/units/Nanomolar,2246579,=,1,True,=,,IC50,nM,,220,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,9.657577319177793,"(9,10]",inactive,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104169933', 'xref_name': 'SID: 104169933', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3183938,"{'molecule_chembl_id': 'CHEMBL3183938', 'parent_chembl_id': 'CHEMBL3183938'}","{'acd_logd': '3.48', 'acd_logp': '3.48', 'acd_most_apka': '13.08', 'acd_most_bpka': '0.05', 'alogp': '4.2', 'aromatic_rings': 3, 'full_molformula': 'C21H18N2O3', 'full_mwt': '346.39', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 26, 'molecular_species': 'NEUTRAL', 'mw_freebase': '346.39', 'mw_monoisotopic': '346.1317', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '67.43', 'qed_weighted': '0.73', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'COc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2', 'standard_inchi': 'InChI=1S/C21H18N2O3/c1-26-19-12-5-9-16(13-19)21(25)23-18-11-6-10-17(14-18)22-20(24)15-7-3-2-4-8-15/h2-14H,1H3,(H,22,24)(H,23,25)', 'standard_inchi_key': 'OZBQDKIFIYHBDV-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037500,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '18.71', 'le': '0.34', 'lle': '2.28', 'sei': '9.61'}",,CHEMBL3183938,6.48,False,http://www.openphacts.org/units/Nanomolar,2246580,=,1,True,=,,IC50,nM,,330,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,9.481486060122112,"(9,10]",inactive,COc1cccc(C(=O)Nc2cccc(NC(=O)c3ccccc3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104253672', 'xref_name': 'SID: 104253672', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3184075,"{'molecule_chembl_id': 'CHEMBL3184075', 'parent_chembl_id': 'CHEMBL3184075'}","{'acd_logd': '3.32', 'acd_logp': '3.32', 'acd_most_apka': '12.97', 'acd_most_bpka': '0.02', 'alogp': '4.33', 'aromatic_rings': 3, 'full_molformula': 'C20H15FN2O2', 'full_mwt': '334.35', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 25, 'molecular_species': 'NEUTRAL', 'mw_freebase': '334.35', 'mw_monoisotopic': '334.1118', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '58.2', 'qed_weighted': '0.75', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Fc1ccc(cc1)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2', 'standard_inchi': 'InChI=1S/C20H15FN2O2/c21-16-11-9-15(10-12-16)20(25)23-18-8-4-7-17(13-18)22-19(24)14-5-2-1-3-6-14/h1-13H,(H,22,24)(H,23,25)', 'standard_inchi_key': 'LCMAJPMXWWDDKE-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037503,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(cc1)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '19.47', 'le': '0.36', 'lle': '2.18', 'sei': '11.18'}",,CHEMBL3184075,6.51,False,http://www.openphacts.org/units/Nanomolar,2246583,=,1,True,=,,IC50,nM,,310,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,9.508638306165727,"(9,10]",inactive,O=C(Nc1cccc(NC(=O)c2ccc(F)cc2)c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104169927', 'xref_name': 'SID: 104169927', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182809,"{'molecule_chembl_id': 'CHEMBL3182809', 'parent_chembl_id': 'CHEMBL3182809'}","{'acd_logd': '3.63', 'acd_logp': '3.63', 'acd_most_apka': '12.41', 'acd_most_bpka': None, 'alogp': '4.84', 'aromatic_rings': 3, 'full_molformula': 'C20H15ClN2O2', 'full_mwt': '350.81', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 25, 'molecular_species': 'NEUTRAL', 'mw_freebase': '350.81', 'mw_monoisotopic': '350.0822', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '58.2', 'qed_weighted': '0.71', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Clc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3)c2', 'standard_inchi': 'InChI=1S/C20H15ClN2O2/c21-18-12-5-4-11-17(18)20(25)23-16-10-6-9-15(13-16)22-19(24)14-7-2-1-3-8-14/h1-13H,(H,22,24)(H,23,25)', 'standard_inchi_key': 'LTRMIKXEDSCQIZ-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037504,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Clc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '17.96', 'le': '0.34', 'lle': '1.46', 'sei': '10.83'}",,CHEMBL3182809,6.3,False,http://www.openphacts.org/units/Nanomolar,2246584,=,1,True,=,,IC50,nM,,500,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,9.301029995663981,"(9,10]",inactive,O=C(Nc1cccc(NC(=O)c2ccccc2Cl)c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104253671', 'xref_name': 'SID: 104253671', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3186206,"{'molecule_chembl_id': 'CHEMBL3186206', 'parent_chembl_id': 'CHEMBL3186206'}","{'acd_logd': '3.22', 'acd_logp': '3.22', 'acd_most_apka': '12.45', 'acd_most_bpka': None, 'alogp': '5.21', 'aromatic_rings': 3, 'full_molformula': 'C21H15F3N2O2', 'full_mwt': '384.36', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 28, 'molecular_species': 'NEUTRAL', 'mw_freebase': '384.36', 'mw_monoisotopic': '384.1086', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '58.2', 'qed_weighted': '0.65', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'FC(F)(F)c1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3)c2', 'standard_inchi': 'InChI=1S/C21H15F3N2O2/c22-21(23,24)18-12-5-4-11-17(18)20(28)26-16-10-6-9-15(13-16)25-19(27)14-7-2-1-3-8-14/h1-13H,(H,25,27)(H,26,28)', 'standard_inchi_key': 'OLNXZPNKNYURID-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037507,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,FC(F)(F)c1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '17.92', 'le': '0.34', 'lle': '1.68', 'sei': '11.83'}",,CHEMBL3186206,6.89,False,http://www.openphacts.org/units/Nanomolar,2246587,=,1,True,=,,IC50,nM,,130,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,9.886056647693163,"(9,10]",inactive,O=C(Nc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
