activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,confidence_score,pIC50,bin,STATUS,atc_classifications,availability_type,biotherapeutic,black_box_warning,chebi_par_id,chirality,cross_references,dosed_ingredient,first_approval,first_in_class,helm_notation,indication_class,inorganic_flag,max_phase,molecule_hierarchy,molecule_properties,molecule_structures,molecule_synonyms,molecule_type,natural_product,oral,parenteral,polymer_flag,pref_name,prodrug,structure_type,therapeutic_flag,topical,usan_stem,usan_stem_definition,usan_substem,usan_year,withdrawn_class,withdrawn_country,withdrawn_flag,withdrawn_reason,withdrawn_year,activity_comment_y,activity_id_y,activity_properties_y,assay_chembl_id_y,assay_description_y,assay_type_y,bao_endpoint_y,bao_format_y,bao_label_y,canonical_smiles_y,data_validity_comment_y,data_validity_description_y,document_chembl_id_y,document_journal_y,document_year_y,ligand_efficiency_y,molecule_pref_name_y,parent_molecule_chembl_id_y,pchembl_value_y,potential_duplicate_y,qudt_units_y,record_id_y,relation_y,src_id_y,standard_flag_y,standard_relation_y,standard_text_value_y,standard_type_y,standard_units_y,standard_upper_value_y,standard_value_y,target_chembl_id_y,target_organism_y,target_pref_name_y,target_tax_id_y,text_value_y,toid_y,type_y,units_y,uo_units_y,upper_value_y,confidence_score_y,pIC50_y,bin_y,STATUS_y,SMILES_desalt,mol
,16635221.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C#N)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '12.93', 'le': '0.25', 'lle': '2.18', 'sei': '7.45'}",CHEMBL3823864,,CHEMBL3823864,6.89,False,http://www.openphacts.org/units/Nanomolar,2786904.0,=,1.0,True,=,,IC50,nM,,128,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.892790030352131,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635221,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C#N)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '12.93', 'le': '0.25', 'lle': '2.18', 'sei': '7.45'}",,CHEMBL3823864,6.89,False,http://www.openphacts.org/units/Nanomolar,2786904,=,1,True,=,,IC50,nM,,128,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.892790030352131,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C#N)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635223.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '13.95', 'le': '0.27', 'lle': '2.25', 'sei': '10.3'}",CHEMBL3824185,,CHEMBL3824185,7.09,False,http://www.openphacts.org/units/Nanomolar,2786902.0,=,1.0,True,=,,IC50,nM,,81.7,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,7.087777943467584,"(7,8]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635223,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '13.95', 'le': '0.27', 'lle': '2.25', 'sei': '10.3'}",,CHEMBL3824185,7.09,False,http://www.openphacts.org/units/Nanomolar,2786902,=,1,True,=,,IC50,nM,,81.7,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,7.087777943467584,"(7,8]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635224.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.05', 'le': '0.2', 'lle': '0.28', 'sei': '7.17'}",CHEMBL3823224,,CHEMBL3823224,6.16,False,http://www.openphacts.org/units/Nanomolar,2786901.0,=,1.0,True,=,,IC50,nM,,700,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.154901959985743,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635224,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.05', 'le': '0.2', 'lle': '0.28', 'sei': '7.17'}",,CHEMBL3823224,6.16,False,http://www.openphacts.org/units/Nanomolar,2786901,=,1,True,=,,IC50,nM,,700,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.154901959985743,"(6,7]",inactive,CC(C)Oc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635225.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.03', 'le': '0.22', 'lle': '1.12', 'sei': '7.68'}",CHEMBL3824318,,CHEMBL3824318,6.6,False,http://www.openphacts.org/units/Nanomolar,2786900.0,=,1.0,True,=,,IC50,nM,,253,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.5968794788241825,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635225,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.03', 'le': '0.22', 'lle': '1.12', 'sei': '7.68'}",,CHEMBL3824318,6.6,False,http://www.openphacts.org/units/Nanomolar,2786900,=,1,True,=,,IC50,nM,,253,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.5968794788241825,"(6,7]",inactive,CCOc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635226.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCC(CC2)N3CCN(C)CC3)c(C)cc1Nc4ncc(Cl)c(Nc5ccccc5P(=O)(C)C)n4,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.31', 'le': '0.23', 'lle': '1.37', 'sei': '7.88'}",CHEMBL3823836,,CHEMBL3823836,6.77,False,http://www.openphacts.org/units/Nanomolar,2786899.0,=,1.0,True,=,,IC50,nM,,171,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.767003889607846,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635226,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCC(CC2)N3CCN(C)CC3)c(C)cc1Nc4ncc(Cl)c(Nc5ccccc5P(=O)(C)C)n4,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.31', 'le': '0.23', 'lle': '1.37', 'sei': '7.88'}",,CHEMBL3823836,6.77,False,http://www.openphacts.org/units/Nanomolar,2786899,=,1,True,=,,IC50,nM,,171,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.767003889607846,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635227.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCC(CC2)N3CCN(C)CC3)c(F)cc1Nc4ncc(Cl)c(Nc5ccccc5P(=O)(C)C)n4,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '9.85', 'le': '0.2', 'lle': '0.7', 'sei': '6.9'}",CHEMBL3823078,,CHEMBL3823078,5.93,False,http://www.openphacts.org/units/Nanomolar,2786898.0,=,1.0,True,=,,IC50,nM,,1179,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,5.928486194904911,"(5,6]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635227,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCC(CC2)N3CCN(C)CC3)c(F)cc1Nc4ncc(Cl)c(Nc5ccccc5P(=O)(C)C)n4,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '9.85', 'le': '0.2', 'lle': '0.7', 'sei': '6.9'}",,CHEMBL3823078,5.93,False,http://www.openphacts.org/units/Nanomolar,2786898,=,1,True,=,,IC50,nM,,1179,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,5.928486194904911,"(5,6]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(F)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635228.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,CCP(=O)(CC)c1ccccc1Nc2nc(Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(C)CC5)ncc2Cl,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.62', 'le': '0.21', 'lle': '0.63', 'sei': '7.57'}",CHEMBL3824308,,CHEMBL3824308,6.5,False,http://www.openphacts.org/units/Nanomolar,2786897.0,=,1.0,True,=,,IC50,nM,,314,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.503070351926785,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635228,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,CCP(=O)(CC)c1ccccc1Nc2nc(Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(C)CC5)ncc2Cl,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.62', 'le': '0.21', 'lle': '0.63', 'sei': '7.57'}",,CHEMBL3824308,6.5,False,http://www.openphacts.org/units/Nanomolar,2786897,=,1,True,=,,IC50,nM,,314,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.503070351926785,"(6,7]",inactive,CCP(=O)(CC)c1ccccc1Nc1nc(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2OC)ncc1Cl,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635230.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(C)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.2', 'le': '0.22', 'lle': '1.57', 'sei': '7.36'}",CHEMBL3823577,,CHEMBL3823577,6.32,False,http://www.openphacts.org/units/Nanomolar,2786895.0,=,1.0,True,=,,IC50,nM,,483,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.316052869248487,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635230,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(C)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.2', 'le': '0.22', 'lle': '1.57', 'sei': '7.36'}",,CHEMBL3823577,6.32,False,http://www.openphacts.org/units/Nanomolar,2786895,=,1,True,=,,IC50,nM,,483,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.316052869248487,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(C)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635231.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(F)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.17', 'le': '0.2', 'lle': '1.19', 'sei': '6.72'}",CHEMBL3823296,,CHEMBL3823296,5.77,False,http://www.openphacts.org/units/Nanomolar,2786894.0,=,1.0,True,=,,IC50,nM,,1683,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,5.773915884024176,"(5,6]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635231,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(F)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.17', 'le': '0.2', 'lle': '1.19', 'sei': '6.72'}",,CHEMBL3823296,5.77,False,http://www.openphacts.org/units/Nanomolar,2786894,=,1,True,=,,IC50,nM,,1683,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,5.773915884024176,"(5,6]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(F)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635232.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(OC)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '9.96', 'le': '0.19', 'lle': '1.32', 'sei': '6.07'}",CHEMBL3823198,,CHEMBL3823198,5.77,False,http://www.openphacts.org/units/Nanomolar,2786890.0,=,1.0,True,=,,IC50,nM,,1684,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,5.773657912836369,"(5,6]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635232,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(OC)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '9.96', 'le': '0.19', 'lle': '1.32', 'sei': '6.07'}",,CHEMBL3823198,5.77,False,http://www.openphacts.org/units/Nanomolar,2786890,=,1,True,=,,IC50,nM,,1684,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,5.773657912836369,"(5,6]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(OC)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635233.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(C3CC3)c(Nc4ccccc4P(=O)(C)C)n2)N5CCC(CC5)N6CCN(C)CC6,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.91', 'le': '0.21', 'lle': '1.13', 'sei': '7.5'}",CHEMBL3822524,,CHEMBL3822524,6.43,False,http://www.openphacts.org/units/Nanomolar,2786889.0,=,1.0,True,=,,IC50,nM,,367,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.43533393574791,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635233,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(C3CC3)c(Nc4ccccc4P(=O)(C)C)n2)N5CCC(CC5)N6CCN(C)CC6,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '10.91', 'le': '0.21', 'lle': '1.13', 'sei': '7.5'}",,CHEMBL3822524,6.43,False,http://www.openphacts.org/units/Nanomolar,2786889,=,1,True,=,,IC50,nM,,367,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.43533393574791,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(C2CC2)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635234.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)C4CCN(C)CC4,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '14.49', 'le': '0.29', 'lle': '1.56', 'sei': '9.12'}",CHEMBL3823190,,CHEMBL3823190,7.24,False,http://www.openphacts.org/units/Nanomolar,2786888.0,=,1.0,True,=,,IC50,nM,,57.2,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,7.242603971206976,"(7,8]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635234,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)C4CCN(C)CC4,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '14.49', 'le': '0.29', 'lle': '1.56', 'sei': '9.12'}",,CHEMBL3823190,7.24,False,http://www.openphacts.org/units/Nanomolar,2786888,=,1,True,=,,IC50,nM,,57.2,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,7.242603971206976,"(7,8]",inactive,COc1cc(C2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635235.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)c4cnn(c4)C5CCNCC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.15', 'le': '0.22', 'lle': '0.49', 'sei': '5.81'}",CHEMBL3822645,,CHEMBL3822645,6.15,False,http://www.openphacts.org/units/Nanomolar,2786887.0,=,1.0,True,=,,IC50,nM,,702,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.153662887870195,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635235,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)c4cnn(c4)C5CCNCC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.15', 'le': '0.22', 'lle': '0.49', 'sei': '5.81'}",,CHEMBL3822645,6.15,False,http://www.openphacts.org/units/Nanomolar,2786887,=,1,True,=,,IC50,nM,,702,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.153662887870195,"(6,7]",inactive,COc1cc(-c2cnn(C3CCNCC3)c2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635236.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(C4)N5CCCCC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.83', 'le': '0.24', 'lle': '0.63', 'sei': '7.95'}",CHEMBL3823243,,CHEMBL3823243,6.57,False,http://www.openphacts.org/units/Nanomolar,2786886.0,=,1.0,True,=,,IC50,nM,,270,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.568636235841013,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635236,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(C4)N5CCCCC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.83', 'le': '0.24', 'lle': '0.63', 'sei': '7.95'}",,CHEMBL3823243,6.57,False,http://www.openphacts.org/units/Nanomolar,2786886,=,1,True,=,,IC50,nM,,270,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.568636235841013,"(6,7]",inactive,COc1cc(N2CCC(N3CCCCC3)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16635237.0,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.35', 'le': '0.23', 'lle': '1.31', 'sei': '7.91'}",CHEMBL3824290,,CHEMBL3824290,6.79,False,http://www.openphacts.org/units/Nanomolar,2786885.0,=,1.0,True,=,,IC50,nM,,162,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.790484985457369,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16635237,[],CHEMBL3824711,Inhibition of human InsR using myelin basic protein as substrate and [gamma-33P]ATP measured after 1 hr,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCCN(C)CC5,,,CHEMBL3822358,J. Med. Chem.,2016,"{'bei': '11.35', 'le': '0.23', 'lle': '1.31', 'sei': '7.91'}",,CHEMBL3824290,6.79,False,http://www.openphacts.org/units/Nanomolar,2786885,=,1,True,=,,IC50,nM,,162,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.790484985457369,"(6,7]",inactive,COc1cc(N2CCC(N3CCCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
